,ID,HPA
0,0,0.022255147375292078
1,1,0.011760338986771342
2,2,0.021341671278029276
3,3,0.010494252074528096
4,4,0.015207391153888026
5,5,0.017392329183571007
6,6,0.0159403441586081
7,7,0.016368950944876923
8,8,0.01795486772812544
9,9,0.005764357626552317
10,10,0.01287245021245599
11,11,0.019306423097292743
12,12,0.021438123527201123
13,13,0.019604168927103507
14,14,0.014187181977729169
15,15,0.015996129772261874
16,16,0.008382601620077512
17,17,0.012211170226091668
18,18,0.010598440807416582
19,19,0.010098653880792282
20,20,0.01693624586279808
21,21,0.013457070084472153
22,22,0.010479001797063538
23,23,0.01116710585843826
24,24,0.019067416992445574
25,25,0.011460040721794015
26,26,0.00791900765240943
27,27,0.013515809730877034
28,28,0.010927386412487371
29,29,0.016630557416954517
30,30,0.017098566266626238
31,31,0.013333623950834273
32,32,0.012667867781422539
33,33,0.01714044083559246
34,34,0.016430752729075796
35,35,0.00906962635728215
36,36,0.01075954126421042
37,37,0.008967956448027338
38,38,0.01427314893237333
39,39,0.01576569479318345
40,40,0.017721396315036983
41,41,0.015582225094897293
42,42,0.019688112160537303
43,43,0.023090740685787453
44,44,0.008453281080819778
45,45,0.017318874215911453
46,46,0.02052487941640479
47,47,0.01317446375113795
48,48,0.020655404220895998
49,49,0.013789799231312279
50,50,0.016619314032540775
51,51,0.018544083469203443
52,52,0.006682858832227507
53,53,0.01354855073784562
54,54,0.011078443283023872
55,55,0.021522897983871365
56,56,0.01572984306137149
57,57,0.018776976782212105
58,58,0.0147630080159756
59,59,0.01146011185951479
60,60,0.0069592209764502925
61,61,0.009714262893921565
62,62,0.005280789985184686
63,63,0.00732243600220319
64,64,0.012564197750550973
65,65,0.016768886324179756
66,66,0.01996968332270033
67,67,0.01997312512516198
68,68,0.008560387182124062
69,69,0.013246535010353257
70,70,0.01118262832804422
71,71,0.011231506173750565
72,72,0.01895643593278912
73,73,0.0076331351918162565
74,74,0.009568503785311717
75,75,0.02329970075911192
76,76,0.0185365698936748
77,77,0.019885624823497712
78,78,0.008982400830549556
79,79,0.01420220287496244
80,80,0.013247710833407597
81,81,0.016476895063412
82,82,0.015432570999544835
83,83,0.012684423711605091
84,84,0.010401659344601084
85,85,0.011312957484044428
86,86,0.016880689447687017
87,87,0.011094112895542973
88,88,0.0209608817819657
89,89,0.009393478184274938
90,90,0.010476674336328304
91,91,0.01344456518964681
92,92,0.0155502597293036
93,93,0.013563701308068499
94,94,0.01673341141435921
95,95,0.020232277641709647
96,96,0.01015537224264711
97,97,0.017773144917163294
98,98,0.015923485450544374
99,99,0.011607478378093828
