,ID,HDDA
0,0,0.06411590325605841
1,1,0.0836771311470731
2,2,0.06538695847321306
3,3,0.10371892066075535
4,4,0.1214321777534737
5,5,0.12344055801572584
6,6,0.06866458415312549
7,7,0.08209359344907291
8,8,0.10176731890812438
9,9,0.08292452648717055
10,10,0.09511041112510972
11,11,0.05831353864761521
12,12,0.09290032264481547
13,13,0.08365821038598623
14,14,0.1159236073508215
15,15,0.09081423475632328
16,16,0.08841516352489077
17,17,0.10714652716486384
18,18,0.11631672866342903
19,19,0.09333383956341273
20,20,0.07001920420775407
21,21,0.08991946168221858
22,22,0.10628345727147806
23,23,0.09741857017601521
24,24,0.07909574915976765
25,25,0.08867912702463725
26,26,0.10714858965024544
27,27,0.0828117311444284
28,28,0.08800362370423002
29,29,0.10539018226721253
30,30,0.12243771860955208
31,31,0.07688859707147146
32,32,0.07175405229646044
33,33,0.06537489293329161
34,34,0.07645503186360399
35,35,0.06662789788217714
36,36,0.08438439902377946
37,37,0.0964959014061619
38,38,0.08838685237675888
39,39,0.08920520695277981
40,40,0.09029819866095812
41,41,0.09747687438828173
42,42,0.09960130612771477
43,43,0.13041534222713694
44,44,0.06324769037764112
45,45,0.07964636063953327
46,46,0.11865583385793757
47,47,0.07398881309427911
48,48,0.0737858064382187
49,49,0.10419297192814438
50,50,0.09996250211911238
51,51,0.05468452833031515
52,52,0.08887005534666519
53,53,0.09368549284629203
54,54,0.06262230506434915
55,55,0.09402808398543008
56,56,0.08230718487713128
57,57,0.09943209634164873
58,58,0.09603276797184472
59,59,0.11341878244725434
60,60,0.06877132641408686
61,61,0.11418569578997687
62,62,0.10049153890519334
63,63,0.09506338758832862
64,64,0.1170721097547262
65,65,0.06495697805989636
66,66,0.1006246363598164
67,67,0.10470492346087537
68,68,0.1232346069807312
69,69,0.09743329248488092
70,70,0.09964011202358565
71,71,0.08320136529877542
72,72,0.08836140526711181
73,73,0.08216733138633703
74,74,0.11857096090217811
75,75,0.10582477775530671
76,76,0.06039342955113072
77,77,0.10982885594576734
78,78,0.06641017066289977
79,79,0.08659758370594206
80,80,0.10910468443513086
81,81,0.07322675587634082
82,82,0.07148594646776603
83,83,0.08709428978642515
84,84,0.08507739554520859
85,85,0.11656318648644629
86,86,0.0879156470011218
87,87,0.08187780443873263
88,88,0.09786034579182691
89,89,0.07281844147911824
90,90,0.10461239437429348
91,91,0.10689479291362503
92,92,0.10032738514583187
93,93,0.06630092428714529
94,94,0.1006972968936439
95,95,0.08110542950697898
96,96,0.10687679007205185
97,97,0.07317229926052307
98,98,0.11204556087267066
99,99,0.05821758406399561
