,ID,FINDER
0,0,0.08548498689338993
1,1,0.09894416197622789
2,2,0.10311002245820859
3,3,0.10351008215632129
4,4,0.08985206821372503
5,5,0.0911858693988359
6,6,0.11234597113241569
7,7,0.11242210872456833
8,8,0.09785286591276354
9,9,0.09222345382095977
10,10,0.1001991964879075
11,11,0.10823707404083122
12,12,0.10165089046536563
13,13,0.08182720216902643
14,14,0.09911718604914717
15,15,0.10925375036869693
16,16,0.1004028525083476
17,17,0.10114614040770582
18,18,0.08726868191616444
19,19,0.07591912002812296
20,20,0.10496150178807863
21,21,0.09770668274851135
22,22,0.09018747553703214
23,23,0.10347363157119473
24,24,0.10009578135541831
25,25,0.09619282716663258
26,26,0.10953059612444134
27,27,0.0893164381060644
28,28,0.09873163677357483
29,29,0.09965258696998308
30,30,0.09386797917570625
31,31,0.10260284223732327
32,32,0.10452126669970814
33,33,0.09992264332701724
34,34,0.09789171599837461
35,35,0.10211526320951554
36,36,0.10880118237924143
37,37,0.10984281889142494
38,38,0.10725237612651946
39,39,0.107554383219347
40,40,0.10580599805997998
41,41,0.09029812815829316
42,42,0.11686797617765615
43,43,0.10274854494498407
44,44,0.10946710229075296
45,45,0.08804308909133127
46,46,0.09480290604597184
47,47,0.09840836932525439
48,48,0.10906940498265935
49,49,0.11011956020590437
50,50,0.0935972675088756
51,51,0.10254906906963906
52,52,0.09350094936584488
53,53,0.09784592340655017
54,54,0.09622253798591153
55,55,0.0985279703761913
56,56,0.09134493470066637
57,57,0.09890017548099955
58,58,0.09229262379813913
59,59,0.09990413955406986
60,60,0.09955957763762824
61,61,0.10377601315909438
62,62,0.10989986361310916
63,63,0.11547072691943397
64,64,0.09870783724073261
65,65,0.11279634241702254
66,66,0.10937847131577805
67,67,0.10494327534489974
68,68,0.10773069426670336
69,69,0.1033026766791843
70,70,0.10028722951384549
71,71,0.09465565304645503
72,72,0.10630314895659951
73,73,0.09328378214116352
74,74,0.09961153663965598
75,75,0.09734724117235498
76,76,0.10204100191202518
77,77,0.0918912121894777
78,78,0.10147619349237665
79,79,0.09009369778492513
80,80,0.10806734299597662
81,81,0.09069308766886357
82,82,0.0939883402722184
83,83,0.10609225211858352
84,84,0.09617238668947556
85,85,0.10161417214511397
86,86,0.11237448005485032
87,87,0.0993665429306024
88,88,0.09753628499501207
89,89,0.11123650778496014
90,90,0.10206935148672851
91,91,0.09164887754349381
92,92,0.09105479986867843
93,93,0.09462624421334756
94,94,0.10460768447786499
95,95,0.08745871543842078
96,96,0.10949506269578808
97,97,0.11221195307253261
98,98,0.1087290174969041
99,99,0.10003297163111353
