,ID,SHATTER
0,0,0.11475740860026494
1,1,0.10553289080711452
2,2,0.09718502062336003
3,3,0.09056815145739795
4,4,0.09160215643828898
5,5,0.10073258226351438
6,6,0.10266529108588639
7,7,0.1338983664858846
8,8,0.11531059153580847
9,9,0.11650238142186527
10,10,0.12665995937020424
11,11,0.11431906153410006
12,12,0.10256703194203201
13,13,0.09697569341630402
14,14,0.11443989626452811
15,15,0.12554949328023188
16,16,0.13194194764182546
17,17,0.11273599884398235
18,18,0.11426094121685972
19,19,0.1028581666892256
20,20,0.10524422249344943
21,21,0.10727996261343488
22,22,0.09747067152323424
23,23,0.1100178405679421
24,24,0.08534893525157253
25,25,0.1296406535997977
26,26,0.15540512649026417
27,27,0.13516259447222959
28,28,0.10211707280636792
29,29,0.1126996041918161
30,30,0.10868368902241977
31,31,0.0860014143935215
32,32,0.12964638193430209
33,33,0.12289910626816408
34,34,0.1198757514267638
35,35,0.1302112875246375
36,36,0.12079754412348238
37,37,0.13193702436619906
38,38,0.1032445968006777
39,39,0.11854823296696528
40,40,0.12003229078785649
41,41,0.109801359820136
42,42,0.12004081721619744
43,43,0.1264188823085046
44,44,0.13015491953067776
45,45,0.09092934679102807
46,46,0.11734599425491428
47,47,0.1039977118891587
48,48,0.11468948072536762
49,49,0.13616061595414655
50,50,0.14304600163369846
51,51,0.14246020342386567
52,52,0.08963168317005671
53,53,0.12073160886863585
54,54,0.10649438095830112
55,55,0.14875447400568956
56,56,0.09633883345299243
57,57,0.14410741204900845
58,58,0.12019031601495925
59,59,0.073976758993254
60,60,0.12743224388685964
61,61,0.14109815420723032
62,62,0.11639791492091013
63,63,0.11807012440375415
64,64,0.08143346216235088
65,65,0.10340240621643532
66,66,0.10407713986788789
67,67,0.13236165173849765
68,68,0.1306419948428781
69,69,0.09774676708944945
70,70,0.11460513804668329
71,71,0.1008202557265142
72,72,0.1403249409880457
73,73,0.09307536541091033
74,74,0.11538270300140203
75,75,0.09628364806012718
76,76,0.12587865740133738
77,77,0.10977598352284391
78,78,0.1036129037671985
79,79,0.1223090277890259
80,80,0.12813578122940086
81,81,0.12305344595889284
82,82,0.09310535470673947
83,83,0.10090852608146268
84,84,0.11735609290368991
85,85,0.1538141679833516
86,86,0.09959208393379296
87,87,0.10157467128449273
88,88,0.12470084414463693
89,89,0.13955604345098147
90,90,0.11204876977306112
91,91,0.10713773986896481
92,92,0.13169505783570387
93,93,0.11746104408623942
94,94,0.11971251473981984
95,95,0.13798009951401993
96,96,0.13961117191355157
97,97,0.11576211111243227
98,98,0.09651516022201306
99,99,0.13014656900740051
