,ID,HPA
0,0,0.2035549841595704
1,1,0.1368052639029527
2,2,0.18887457892863185
3,3,0.2480852879110211
4,4,0.10004821931702833
5,5,0.14250791439068966
6,6,0.17741388234756336
7,7,0.16817240548373488
8,8,0.23733209831027338
9,9,0.12613432375923084
10,10,0.19100640480330539
11,11,0.22752845012248973
12,12,0.19372460484695356
13,13,0.18591909799947134
14,14,0.23905433036179505
15,15,0.22896581766313337
16,16,0.24255019235893321
17,17,0.25071636662821156
18,18,0.19650836516095377
19,19,0.21385013622388366
20,20,0.23479003504292859
21,21,0.13688611768528158
22,22,0.1850933752140582
23,23,0.19183440021333045
24,24,0.11077186007369055
25,25,0.23312988855834607
26,26,0.13986670785012653
27,27,0.2107031106296261
28,28,0.13874947788912942
29,29,0.21610627479951494
30,30,0.16393051924395238
31,31,0.21629639899092595
32,32,0.21651669369546367
33,33,0.20238058139117848
34,34,0.20372391800672704
35,35,0.11802201000479288
36,36,0.17577267191736984
37,37,0.1695521216184401
38,38,0.20301300194937982
39,39,0.1931445871520409
40,40,0.22032986064557644
41,41,0.125828533534218
42,42,0.24709622678762336
43,43,0.2252346418333853
44,44,0.15095660931780125
45,45,0.24222827018616916
46,46,0.19917491690251077
47,47,0.16193177507881465
48,48,0.23279521779456772
49,49,0.16616977262577404
50,50,0.17969967106708337
51,51,0.1625306472582228
52,52,0.185667858979163
53,53,0.2134974896462931
54,54,0.1389449611293035
55,55,0.22783329185207704
56,56,0.23987051702611886
57,57,0.27319899514477497
58,58,0.1804349968452797
59,59,0.20671732968708448
60,60,0.15793812905595112
61,61,0.15070087494724232
62,62,0.20371784440821006
63,63,0.22703224299227853
64,64,0.17946514677464984
65,65,0.20475085643116345
66,66,0.2053960052516368
67,67,0.2842003101299995
68,68,0.1797039557113286
69,69,0.2434202575769154
70,70,0.23519595624508
71,71,0.20979555872992697
72,72,0.14674628822632949
73,73,0.22004257654604312
74,74,0.21962024138168887
75,75,0.19135545431399967
76,76,0.21563183644825182
77,77,0.21380326247215198
78,78,0.23470008517434626
79,79,0.17992798935781507
80,80,0.18338132859676518
81,81,0.16689434011428142
82,82,0.20166012614792075
83,83,0.17081599691656693
84,84,0.2377825603996358
85,85,0.1452567788759335
86,86,0.19584392942115195
87,87,0.1731862814992335
88,88,0.24839211447498102
89,89,0.20912489543796597
90,90,0.17856297988787367
91,91,0.22323790948975675
92,92,0.2254279907998903
93,93,0.20061180802310422
94,94,0.15920426072205515
95,95,0.1764163153587273
96,96,0.21603692769776972
97,97,0.22138614593998787
98,98,0.20112407853476794
99,99,0.2661519869272779
