,ID,HDIA
0,0,0.1646265006747902
1,1,0.21874658502690345
2,2,0.13228038238399303
3,3,0.16704936685685767
4,4,0.2203284975080905
5,5,0.1880533762095964
6,6,0.17728960188581935
7,7,0.13385671567634505
8,8,0.16210890113443402
9,9,0.17400200676155594
10,10,0.14104092409970617
11,11,0.1694932210499953
12,12,0.19431825095527505
13,13,0.1764411463828285
14,14,0.21572006829316012
15,15,0.1856748672618593
16,16,0.19012535297988636
17,17,0.19632468958916846
18,18,0.1353862469425593
19,19,0.16612897648913136
20,20,0.18988589402775255
21,21,0.1979691856580348
22,22,0.13089501818292643
23,23,0.1696675930598813
24,24,0.21662351388749795
25,25,0.1471993059804539
26,26,0.16065842918494197
27,27,0.14401371877042993
28,28,0.21053040414677318
29,29,0.19569712121108296
30,30,0.17662767302067472
31,31,0.1584020058987744
32,32,0.1540360309207085
33,33,0.15672012235365684
34,34,0.17975495555982507
35,35,0.14445688633371118
36,36,0.14891105016654566
37,37,0.16935903640468153
38,38,0.19978738022380096
39,39,0.14533161742913456
40,40,0.18390290757970165
41,41,0.214403638682034
42,42,0.13527631172157192
43,43,0.12922438620312965
44,44,0.17867808875220326
45,45,0.18405702425534942
46,46,0.17923159516105477
47,47,0.1470361832506968
48,48,0.18152036519616777
49,49,0.13571865369827618
50,50,0.16131429166018219
51,51,0.18156756711938649
52,52,0.19620716865838378
53,53,0.14805767658013677
54,54,0.18523749875475878
55,55,0.13258045029320578
56,56,0.1620249600571401
57,57,0.12143112372676608
58,58,0.1841936388645098
59,59,0.19405935725187332
60,60,0.10068166541498859
61,61,0.1691183320575762
62,62,0.1610706773870857
63,63,0.12084790804476618
64,64,0.21077701134444285
65,65,0.12040601443154773
66,66,0.11759672741228294
67,67,0.1553226079885241
68,68,0.19203764720225822
69,69,0.17449440307970648
70,70,0.14677496544884927
71,71,0.18153273776196843
72,72,0.10974805010115475
73,73,0.24201634755990356
74,74,0.11758926300519272
75,75,0.15734362295946522
76,76,0.1306847840060818
77,77,0.18152013665560066
78,78,0.15972943632669603
79,79,0.18212431009689392
80,80,0.17837650383136092
81,81,0.17686775111026187
82,82,0.1774518164899394
83,83,0.2012739088327565
84,84,0.16599310928512342
85,85,0.12241906821790763
86,86,0.19795214774279674
87,87,0.1511561799638882
88,88,0.14474034690791612
89,89,0.14274404845367178
90,90,0.11493668668868956
91,91,0.14976671121193114
92,92,0.14056124376735724
93,93,0.15851769322824308
94,94,0.17707096599960817
95,95,0.15713245516744798
96,96,0.11966030552093287
97,97,0.13762785882692433
98,98,0.12877820751380895
99,99,0.11594747313191724
