,ANOC,Algorithms
0,0.17186518358292424,HDSA
1,0.12514084818617574,HDSA
2,0.18394542932096594,HDSA
3,0.13396460698706064,HDSA
4,0.13778073495340162,HDSA
5,0.09041937149908376,HDSA
6,0.17155131511362526,HDSA
7,0.15334740882637374,HDSA
8,0.1923057283949977,HDSA
9,0.0997591508804736,HDSA
10,0.10645895146420696,HDSA
11,0.16186650321588525,HDSA
12,0.1179029740468251,HDSA
13,0.16150653904816872,HDSA
14,0.14168708389481233,HDSA
15,0.1702517290118902,HDSA
16,0.20833045013360232,HDSA
17,0.1983792427600064,HDSA
18,0.16432237784029266,HDSA
19,0.19055942783275576,HDSA
20,0.17057565191490906,HDSA
21,0.16075050146898992,HDSA
22,0.17433636471418887,HDSA
23,0.16726294747481552,HDSA
24,0.1042126447085228,HDSA
25,0.16783592601467826,HDSA
26,0.1288518707819609,HDSA
27,0.16266360873926208,HDSA
28,0.10839053873611157,HDSA
29,0.1559646455893621,HDSA
30,0.1855508295090405,HDSA
31,0.16477535403060334,HDSA
32,0.1748923822090304,HDSA
33,0.17296860167661687,HDSA
34,0.12282651150005727,HDSA
35,0.17591215620734585,HDSA
36,0.15727097606386334,HDSA
37,0.15801312971976275,HDSA
38,0.14882204477927,HDSA
39,0.103526463020381,HDSA
40,0.154393966279306,HDSA
41,0.1258777287189976,HDSA
42,0.1850074165579679,HDSA
43,0.15083426088105226,HDSA
44,0.10914596820180728,HDSA
45,0.15609758130134946,HDSA
46,0.15749990082568566,HDSA
47,0.13356358497301882,HDSA
48,0.1412704681799997,HDSA
49,0.13505526385116445,HDSA
50,0.1535806426763221,HDSA
51,0.14432111535701436,HDSA
52,0.17504847305985027,HDSA
53,0.202672061470742,HDSA
54,0.15206444993984364,HDSA
55,0.21311131593730112,HDSA
56,0.19175775659564093,HDSA
57,0.13852379614351115,HDSA
58,0.11995405347407695,HDSA
59,0.1586083070329394,HDSA
60,0.15605711943225575,HDSA
61,0.132788155338166,HDSA
62,0.15878777663636276,HDSA
63,0.16664268448888805,HDSA
64,0.1698710264866763,HDSA
65,0.13878279987637038,HDSA
66,0.13096154907964794,HDSA
67,0.17127437737015902,HDSA
68,0.13026409541128964,HDSA
69,0.17198698539943086,HDSA
70,0.1727032342296353,HDSA
71,0.14538482795156316,HDSA
72,0.16419701965737565,HDSA
73,0.13800114069864894,HDSA
74,0.1829568787984908,HDSA
75,0.12821348801282118,HDSA
76,0.18984030088021409,HDSA
77,0.15445758603243512,HDSA
78,0.1331408099959541,HDSA
79,0.17280959224900605,HDSA
80,0.1593909569526779,HDSA
81,0.15415607496694422,HDSA
82,0.21270460954186585,HDSA
83,0.1467743111488215,HDSA
84,0.13131620757653806,HDSA
85,0.14809436319408015,HDSA
86,0.16577424120003273,HDSA
87,0.14233307830641392,HDSA
88,0.21316242862252788,HDSA
89,0.1850417892363831,HDSA
90,0.18218352546992,HDSA
91,0.24293665214600116,HDSA
92,0.13410251399200224,HDSA
93,0.1741798106999112,HDSA
94,0.15071785619929182,HDSA
95,0.11655386581885395,HDSA
96,0.18520374219471888,HDSA
97,0.1415872036002495,HDSA
98,0.1737631605936062,HDSA
99,0.21030358807819846,HDSA
0,0.13448286829765618,HDDA
1,0.101277702966108,HDDA
2,0.13553584768906868,HDDA
3,0.1945550191429945,HDDA
4,0.07768637037197633,HDDA
5,0.14542988511257127,HDDA
6,0.146208727199674,HDDA
7,0.11908329819484614,HDDA
8,0.1266146573845533,HDDA
9,0.12766704667376827,HDDA
10,0.17492458838921032,HDDA
11,0.13688531550626612,HDDA
12,0.14237453906013184,HDDA
13,0.13302505883044366,HDDA
14,0.18809841678285105,HDDA
15,0.15455779641655346,HDDA
16,0.11454694938381425,HDDA
17,0.15023161092062462,HDDA
18,0.15311328844422348,HDDA
19,0.15677290802090574,HDDA
20,0.14249790331068707,HDDA
21,0.1040976431674645,HDDA
22,0.14758046499435812,HDDA
23,0.14988535796251065,HDDA
24,0.09895467026201947,HDDA
25,0.14971335725999876,HDDA
26,0.13537217015656708,HDDA
27,0.19864967757017066,HDDA
28,0.11124773885649107,HDDA
29,0.11027838410476896,HDDA
30,0.08658900133625377,HDDA
31,0.1617982652187387,HDDA
32,0.14761539621543898,HDDA
33,0.14654736334748142,HDDA
34,0.15207771789479582,HDDA
35,0.08705011674705919,HDDA
36,0.16111793783186387,HDDA
37,0.11798898914985073,HDDA
38,0.19331723636379988,HDDA
39,0.16186437747124835,HDDA
40,0.14618484288371386,HDDA
41,0.12238664412190547,HDDA
42,0.14969945224776313,HDDA
43,0.1901173653207137,HDDA
44,0.1465972984683534,HDDA
45,0.1238874819911042,HDDA
