,ID,FINDER
0,0,0.025086446238361232
1,1,0.029658082765901414
2,2,0.022183305515969236
3,3,0.027130387399892104
4,4,0.018689220696550074
5,5,0.02780547160900019
6,6,0.02185364836797757
7,7,0.030045652462464077
8,8,0.016426465585743212
9,9,0.02056217400797709
10,10,0.014730321530872207
11,11,0.017375584831846775
12,12,0.02799751227504304
13,13,0.044321566230448486
14,14,0.015527659298880002
15,15,0.02617824098219395
16,16,0.010985116741834154
17,17,0.015420490661260647
18,18,0.0212455013131957
19,19,0.03177402809442544
20,20,0.02575930942282602
21,21,0.020176168168317948
22,22,0.02100853838041771
23,23,0.03277387904227237
24,24,0.01712908947235256
25,25,0.010274411108491574
26,26,0.0322058722949498
27,27,0.01743259381427436
28,28,0.014510877739130503
29,29,0.005339321613471935
30,30,0.029992876804388013
31,31,0.026365399512721852
32,32,0.016567952027178617
33,33,0.006777619168567364
34,34,0.01607506844620766
35,35,0.028115924117226163
36,36,0.01994724307953474
37,37,0.012937292225783483
38,38,0.011695933612891592
39,39,0.0148845769021525
40,40,0.01834614212445078
41,41,0.015636114982442703
42,42,0.02073656400161294
43,43,0.014824205489221413
44,44,0.015506148707792298
45,45,0.01405648775315858
46,46,0.013819287496300708
47,47,0.023194777759711065
48,48,0.018725143155275174
49,49,0.017941908335787765
50,50,0.027535070456255476
51,51,0.01293778651959834
52,52,0.02752391949924725
53,53,0.033660890569116454
54,54,0.028998691134695127
55,55,0.022204583776067946
56,56,0.022178395253879806
57,57,0.03642377836818508
58,58,0.025916141189960683
59,59,0.03025916660450747
60,60,0.030432311378636924
61,61,0.006837893174268277
62,62,0.036049676777390544
63,63,0.03883193840712916
64,64,0.02851745603281575
65,65,0.03207090062135325
66,66,0.006748120767668857
67,67,0.01551776928000143
68,68,0.02930476350251894
69,69,0.018028771779524187
70,70,0.012990741686523324
71,71,0.0065619343119333335
72,72,0.022121058371658245
73,73,0.02669790944978316
74,74,0.01835529172571942
75,75,0.022180012389308817
76,76,0.01942013948650806
77,77,0.024092274125730517
78,78,0.026600951327519523
79,79,0.01175418403550265
80,80,0.02010556789141971
81,81,0.030865607626222463
82,82,0.030199413950176966
83,83,0.009807389286210815
84,84,0.010140209121198777
85,85,0.008474036896419717
86,86,0.018669288521555076
87,87,0.03816338434306994
88,88,0.004658740945650542
89,89,0.01827636535132458
90,90,0.010914094199108802
91,91,0.016156884160392036
92,92,0.01799277815482062
93,93,0.01905680183919652
94,94,0.015903286426707023
95,95,0.026999999492908648
96,96,0.025273291818799185
97,97,0.018078014023106145
98,98,0.03349911434096562
99,99,0.01870751243861529
