,ID,HDDA
0,0,0.08213585555992592
1,1,0.0682800635175989
2,2,0.03349968029611756
3,3,0.07812141154477127
4,4,0.03489452344303132
5,5,0.041337843071860746
6,6,0.019637720380027337
7,7,0.06311319030822721
8,8,0.039004974697942715
9,9,0.020643256715144675
10,10,0.031419621925429436
11,11,0.02774250430009459
12,12,0.042018530635037556
13,13,0.07103163062937162
14,14,0.05029878621758806
15,15,0.06194984174797228
16,16,0.03372619167993537
17,17,0.018306322972755893
18,18,0.04456141963703192
19,19,0.044172063753609186
20,20,0.027048292553624505
21,21,0.03665575954262285
22,22,0.06302713727291384
23,23,0.034791636088974516
24,24,0.04512297473637505
25,25,0.023190573371073255
26,26,0.03439995938897474
27,27,0.04714370151908537
28,28,0.05277714782064096
29,29,0.05808701635094814
30,30,0.04686572709075525
31,31,0.07869542746250553
32,32,0.026808599634327746
33,33,0.05686888413720106
34,34,0.034542433983122414
35,35,0.052203047758800934
36,36,0.03825426428954421
37,37,0.042918701206376225
38,38,0.026422240578603137
39,39,0.02844551047563854
40,40,0.025918478462616766
41,41,0.045793735656434145
42,42,0.025679479691688094
43,43,0.027837704414446798
44,44,0.06349625600130994
45,45,0.060906995008193424
46,46,0.03946702906909149
47,47,0.033625849913344046
48,48,0.03630556642820337
49,49,0.034996554257474305
50,50,0.051056712879999626
51,51,0.08874503092648608
52,52,0.04076306954269513
53,53,0.08979004954551639
54,54,0.10114044312560666
55,55,0.034884465149816336
56,56,0.05461667600763692
57,57,0.030857915841690425
58,58,0.029301839255870123
59,59,0.042925456038102855
60,60,0.059250383933932976
61,61,0.03483609305685183
62,62,0.05775471488550565
63,63,0.030164548941385885
64,64,0.049170544911906235
65,65,0.023004488362647117
66,66,0.054845047378568615
67,67,0.02709970104575569
68,68,0.07645580569157058
69,69,0.03153133518184164
70,70,0.01586737890114089
71,71,0.038404775310238046
72,72,0.05486380858218193
73,73,0.039928523679492116
74,74,0.019107992232466092
75,75,0.028317366217480395
76,76,0.011813724274093353
77,77,0.026406179719809707
78,78,0.05451729619664811
79,79,0.04460422443126709
80,80,0.0488295680771105
81,81,0.06554391926413433
82,82,0.046581310822339864
83,83,0.04121105174324337
84,84,0.020112354472645207
85,85,0.01568108723942539
86,86,0.045002245943146814
87,87,0.04841392467453116
88,88,0.052014703671273116
89,89,0.07040779630826055
90,90,0.052174121303775176
91,91,0.0697817940326361
92,92,0.02915102571088917
93,93,0.03627097141975165
94,94,0.03857811369052348
95,95,0.050245948195920626
96,96,0.028483808191796123
97,97,0.05678524707693084
98,98,0.04051468195471294
99,99,0.06353729298054415
