,ANOC,Algorithms
0,0.11756825317773295,HDSA
1,0.15976892170284995,HDSA
2,0.16866846257014434,HDSA
3,0.19915806891950544,HDSA
4,0.12001368444951975,HDSA
5,0.18019113189126967,HDSA
6,0.17957871116635704,HDSA
7,0.2012096321900056,HDSA
8,0.10800639410665314,HDSA
9,0.1657651026971051,HDSA
10,0.12014242985422414,HDSA
11,0.12278812805471535,HDSA
12,0.11196439816411408,HDSA
13,0.15088614318514296,HDSA
14,0.20668508084807985,HDSA
15,0.19926798271720145,HDSA
16,0.16922164502862652,HDSA
17,0.1737361176238003,HDSA
18,0.19835410127072456,HDSA
19,0.20822393997504307,HDSA
20,0.18389270691046114,HDSA
21,0.13758954410316745,HDSA
22,0.12082142048276405,HDSA
23,0.12474201388041035,HDSA
24,0.1899568835248184,HDSA
25,0.14930382105725834,HDSA
26,0.1510308322744533,HDSA
27,0.1611017307638364,HDSA
28,0.11606908356204958,HDSA
29,0.1621535295265813,HDSA
30,0.14214212290929162,HDSA
31,0.1494696459054453,HDSA
32,0.1363495851742995,HDSA
33,0.19151566460147934,HDSA
34,0.17250267855562,HDSA
35,0.17477674799700554,HDSA
36,0.11320743349623545,HDSA
37,0.13699050069957186,HDSA
38,0.12809302923271212,HDSA
39,0.1111625947387163,HDSA
40,0.1198451354575771,HDSA
41,0.12825796010400553,HDSA
42,0.15873155535956435,HDSA
43,0.1697626693235751,HDSA
44,0.17947175981376262,HDSA
45,0.14893217278615867,HDSA
46,0.17458053725989264,HDSA
47,0.1708910880166821,HDSA
48,0.1574058020302455,HDSA
49,0.1880913042271684,HDSA
50,0.11983118608682702,HDSA
51,0.12352621193597342,HDSA
52,0.13694968263464352,HDSA
53,0.1581045894323873,HDSA
54,0.16129145160762076,HDSA
55,0.14476641198090195,HDSA
56,0.1717429075472066,HDSA
57,0.14740620161557266,HDSA
58,0.1891851508553163,HDSA
59,0.13718118020104303,HDSA
60,0.16976944521528958,HDSA
61,0.11771127847028015,HDSA
62,0.13398732832684718,HDSA
63,0.22890565849809785,HDSA
64,0.11905218496278527,HDSA
65,0.11960567153866762,HDSA
66,0.1688520290255168,HDSA
67,0.18120125467938675,HDSA
68,0.15329836530857838,HDSA
69,0.17539534417851546,HDSA
70,0.11943465610580463,HDSA
71,0.13353049480200932,HDSA
72,0.20760403123494853,HDSA
73,0.1756513044009656,HDSA
74,0.17489321782337186,HDSA
75,0.15855064241196806,HDSA
76,0.14759213155294496,HDSA
77,0.15104816125693066,HDSA
78,0.16347612814448456,HDSA
79,0.16822458408452154,HDSA
80,0.17382857329540674,HDSA
81,0.20117920846143306,HDSA
82,0.15335585894334106,HDSA
83,0.13493758310157605,HDSA
84,0.17712479398243652,HDSA
85,0.1416532041074677,HDSA
86,0.18704412159185815,HDSA
87,0.15656499729233353,HDSA
88,0.17091096482813126,HDSA
89,0.19913849457464752,HDSA
90,0.16016273341505138,HDSA
91,0.1334819201685211,HDSA
92,0.160897210491951,HDSA
93,0.15302231521998902,HDSA
94,0.1854964360335104,HDSA
95,0.13342994069296454,HDSA
96,0.14920468709312135,HDSA
97,0.1514190671143184,HDSA
98,0.1403531849067468,HDSA
99,0.14983129076767265,HDSA
0,0.1276403398690105,HDDA
1,0.17558056137623354,HDDA
2,0.11896415783959087,HDDA
3,0.12283083469647114,HDDA
4,0.2276205665932368,HDDA
5,0.14438977063092953,HDDA
6,0.15275770402596928,HDDA
