,ID,HDA
0,0,0.09842428893403865
1,1,0.10803619932343808
2,2,0.09581915725745489
3,3,0.10238903728615661
4,4,0.10184001335501171
5,5,0.10641033857430601
6,6,0.07488754639498366
7,7,0.1563269030397518
8,8,0.09801700606156764
9,9,0.07956364896605789
10,10,0.08894648495329598
11,11,0.08041743538581739
12,12,0.07310859603745497
13,13,0.0958817761147806
14,14,0.0976528639334861
15,15,0.10104163463668213
16,16,0.09695499938500682
17,17,0.06129196308694272
18,18,0.09460355684562906
19,19,0.07782772603204004
20,20,0.07346541136568634
21,21,0.15588914424795858
22,22,0.08616081870295204
23,23,0.09892515507764149
24,24,0.07735869518161907
25,25,0.11554835642619425
26,26,0.07511217455578248
27,27,0.07280713252714699
28,28,0.09553782726368515
29,29,0.06021545367082263
30,30,0.08134812046877177
31,31,0.10114289013366506
32,32,0.1009306755035434
33,33,0.06602998171362483
34,34,0.10526983492938817
35,35,0.10558681866710955
36,36,0.08465707246004837
37,37,0.052738993671870356
38,38,0.10851137831443243
39,39,0.09013424178563344
40,40,0.08964385316926397
41,41,0.09942540532327035
42,42,0.06172019845035919
43,43,0.12343851607157466
44,44,0.07162561615159585
45,45,0.0779123185006949
46,46,0.09611733927894935
47,47,0.10341996241196678
48,48,0.09981378114349362
49,49,0.07638003238917142
50,50,0.10065282769360145
51,51,0.08271479325373422
52,52,0.11379688608554081
53,53,0.08799772032728924
54,54,0.10859297659948915
55,55,0.1024370565479955
56,56,0.09875097842919746
57,57,0.08711197082008632
58,58,0.09688785936705305
59,59,0.10427187240292617
60,60,0.09431941691913909
61,61,0.11765678016065989
62,62,0.09553753269408369
63,63,0.09823154148850698
64,64,0.0848431579292847
65,65,0.09011337919117127
66,66,0.08884809008375326
67,67,0.09528134512429999
68,68,0.0952717790382771
69,69,0.082818218439051
70,70,0.07233342054597068
71,71,0.08783404444417658
72,72,0.10800812848465488
73,73,0.10061037798153107
74,74,0.07682837016147256
75,75,0.0963411297799918
76,76,0.10117796924205885
77,77,0.14357487101555388
78,78,0.08960094571092157
79,79,0.1391077285723133
80,80,0.1019996778017477
81,81,0.12611221012977553
82,82,0.09305513174708042
83,83,0.10836296449461084
84,84,0.11516333204788373
85,85,0.11947712789385706
86,86,0.08717652496689038
87,87,0.10356283758690848
88,88,0.100282151538838
89,89,0.07449374642849896
90,90,0.1129976674830407
91,91,0.08907931220446474
92,92,0.12390821301636178
93,93,0.09490626237586715
94,94,0.0850173301725901
95,95,0.09219413314235218
96,96,0.10295039960480273
97,97,0.08171009666396355
98,98,0.07113956848232122
99,99,0.11919870691626332
