,ID,SHATTER
0,0,0.021969776985986456
1,1,0.011361754569774089
2,2,0.02080727567154685
3,3,0.009760727990030886
4,4,0.014629634996292239
5,5,0.016862183963984624
6,6,0.015490218027428632
7,7,0.015291737788389437
8,8,0.01763941407994822
9,9,0.0055533122489354134
10,10,0.012387372290359425
11,11,0.018578786654253922
12,12,0.02201883552806828
13,13,0.01896751586673327
14,14,0.013479146185129909
15,15,0.015268189951646612
16,16,0.008054856846859554
17,17,0.011973921533242804
18,18,0.009961126221991167
19,19,0.009899437451928624
20,20,0.015345106319710838
21,21,0.012798442082502842
22,22,0.010109461350355836
23,23,0.010397874586296733
24,24,0.01932446242682686
25,25,0.01159273393987402
26,26,0.008025088149309209
27,27,0.013254741186503076
28,28,0.011251116585668961
29,29,0.0159780897185383
30,30,0.016025282376270034
31,31,0.013245863188421938
32,32,0.012503885306694303
33,33,0.016777833932621486
34,34,0.016500564165348373
35,35,0.009325534864600749
36,36,0.0100137296810733
37,37,0.009359421453032193
38,38,0.012801130024089712
39,39,0.015609904957847824
40,40,0.016682959326490054
41,41,0.015455223490719355
42,42,0.017906846826873234
43,43,0.022539039228003283
44,44,0.008397501359545617
45,45,0.016071956462702066
46,46,0.018458219906545597
47,47,0.012495977459509939
48,48,0.02021106460789209
49,49,0.012960686205086964
50,50,0.015382878873452778
51,51,0.018840449733963576
52,52,0.006526705146404851
53,53,0.014019571961277549
54,54,0.01138841637061354
55,55,0.02095448970800843
56,56,0.015143978985359399
57,57,0.01761790722175882
58,58,0.014910435214997506
59,59,0.01070087757594647
60,60,0.006585985136919655
61,61,0.009246097833891758
62,62,0.004841905454937233
63,63,0.007344265191204348
64,64,0.01197946810332302
65,65,0.015561056237571149
66,66,0.018510118048040987
67,67,0.018976123295761815
68,68,0.009009770668825587
69,69,0.013182778070486446
70,70,0.010192141142637706
71,71,0.010933080203672804
72,72,0.018248703134635117
73,73,0.007061268083471491
74,74,0.009235055595221026
75,75,0.021677351243302192
76,76,0.01794328342556223
77,77,0.018761957551117783
78,78,0.008742429607926512
79,79,0.013056113017797608
80,80,0.01225709928512574
81,81,0.015587137250888549
82,82,0.014968137492480467
83,83,0.01266199384546611
84,84,0.009687889019814662
85,85,0.010409117953076393
86,86,0.01620661481065572
87,87,0.010649954409632732
88,88,0.019215483949469734
89,89,0.008643985081248575
90,90,0.010064920289418673
91,91,0.012935343513993225
92,92,0.015216181793384626
93,93,0.012388304874294933
94,94,0.016355381675002795
95,95,0.019230014268056577
96,96,0.01010163070856079
97,97,0.017458082656996984
98,98,0.014727842728509582
99,99,0.01124836402733836
