,ID,HDIA
0,0,0.14584264507356756
1,1,0.1637287116192318
2,2,0.15199102463258482
3,3,0.16064358712245183
4,4,0.15194517894692494
5,5,0.17868189717543462
6,6,0.20666445029776886
7,7,0.13612216880467068
8,8,0.1643968203424541
9,9,0.14520867820766048
10,10,0.1765103715271298
11,11,0.17265276879692876
12,12,0.16606375687128747
13,13,0.20197326987170477
14,14,0.15923055122004698
15,15,0.15173872296734614
16,16,0.19290586989461334
17,17,0.19032775059351661
18,18,0.18152969614555997
19,19,0.16832806488354674
20,20,0.15391315824397897
21,21,0.14771761382927262
22,22,0.17310610180808614
23,23,0.16136683615719574
24,24,0.14625442672898575
25,25,0.16735397644548272
26,26,0.14790956111051917
27,27,0.15598992840817968
28,28,0.16156309930370555
29,29,0.1654375215140103
30,30,0.17617870833705718
31,31,0.14945452548078786
32,32,0.2010071444772459
33,33,0.19494894020087197
34,34,0.13206543351711889
35,35,0.17231615162184336
36,36,0.17752213578567846
37,37,0.16342979614041453
38,38,0.18058152326426463
39,39,0.18202230095320773
40,40,0.1571896596116939
41,41,0.14954711170056492
42,42,0.14399974634601193
43,43,0.14127580255571592
44,44,0.17277116432829417
45,45,0.153115962005085
46,46,0.1675424910497898
47,47,0.1525952484543601
48,48,0.18301522912167964
49,49,0.17552224097491226
50,50,0.16479953346594953
51,51,0.14427571287201285
52,52,0.19493371634217088
53,53,0.18101383659386955
54,54,0.13423030838360853
55,55,0.177098880348061
56,56,0.15633557742623927
57,57,0.1431606102602884
58,58,0.14391078088835138
59,59,0.15690482161851727
60,60,0.13681359842837712
61,61,0.1721564483821512
62,62,0.14968601161938136
63,63,0.14409678999375186
64,64,0.1511301113261894
65,65,0.1668560067018639
66,66,0.1454870730947963
67,67,0.13872955628655942
68,68,0.17246240825386105
69,69,0.16767469124498266
70,70,0.18825363231999742
71,71,0.15173840368207392
72,72,0.17396220602516724
73,73,0.15649026360832494
74,74,0.1849557243971821
75,75,0.14364255226567166
76,76,0.14424047320992858
77,77,0.14882128782602233
78,78,0.18035957949804976
79,79,0.15210086060704706
80,80,0.1870931829323159
81,81,0.1593964857249531
82,82,0.15839603461783244
83,83,0.1706567255911045
84,84,0.1771388683579827
85,85,0.1646931202129839
86,86,0.1752034396273724
87,87,0.15133733708830932
88,88,0.15908265974870306
89,89,0.1474479479924367
90,90,0.17935938229066867
91,91,0.16654447814564005
92,92,0.1741671368438702
93,93,0.1854313809940943
94,94,0.19742112922637967
95,95,0.18195823565598973
96,96,0.14798636049401837
97,97,0.14404010897650793
98,98,0.15149846012807983
99,99,0.17968898052063595
