,ANOC,Algorithms
0,0.0843439629685475,HDSA
1,0.07697111862169281,HDSA
2,0.0536043501817315,HDSA
3,0.09585130987786047,HDSA
4,0.11690550839915095,HDSA
5,0.08376205001995518,HDSA
6,0.07021432773672667,HDSA
7,0.06616270889174364,HDSA
8,0.07045619695896503,HDSA
9,0.08858337014060066,HDSA
10,0.05673428634338434,HDSA
11,0.11446007454971015,HDSA
12,0.11913710780969335,HDSA
13,0.12240109808052642,HDSA
14,0.031467764831643284,HDSA
15,0.10152749600336013,HDSA
16,0.06030675551930556,HDSA
17,0.1446642880031004,HDSA
18,0.0914312938620778,HDSA
19,0.1104309861339068,HDSA
20,0.0930506568596462,HDSA
21,0.05502876675578408,HDSA
22,0.08927651106851693,HDSA
23,0.11486580582061892,HDSA
24,0.0721649404050633,HDSA
25,0.0938789554384292,HDSA
26,0.047504942209957185,HDSA
27,0.06900090277442199,HDSA
28,0.05074473915146142,HDSA
29,0.05374311156367115,HDSA
30,0.15508825393206407,HDSA
31,0.08037492475335307,HDSA
32,0.05180023166795488,HDSA
33,0.1012724575790732,HDSA
34,0.05666285502887178,HDSA
35,0.1322540357644007,HDSA
36,0.06709207775088963,HDSA
37,0.05378413526579113,HDSA
38,0.035495986381931605,HDSA
39,0.10871385410358173,HDSA
40,0.17071417544866008,HDSA
41,0.07930666150958378,HDSA
42,0.060561245922981136,HDSA
43,0.12638753787703166,HDSA
44,0.10893612396692008,HDSA
45,0.13131076696333754,HDSA
46,0.07124347247502434,HDSA
47,0.09033987717948257,HDSA
48,0.0918949681462028,HDSA
49,0.10814403910337987,HDSA
50,0.06819156253554408,HDSA
51,0.022143625612597702,HDSA
52,0.08809565567357362,HDSA
53,0.1347663480888189,HDSA
54,0.056525574050779674,HDSA
55,0.11069703961140116,HDSA
56,0.09911952485618984,HDSA
57,0.08087116127935261,HDSA
58,0.09088508770947246,HDSA
59,0.10259963727408544,HDSA
60,0.09132415020296024,HDSA
61,0.09479612613129697,HDSA
62,0.09941802582970943,HDSA
63,0.10252427404376332,HDSA
64,0.09542619168626618,HDSA
65,0.07851371213620333,HDSA
66,0.13612197898240008,HDSA
67,0.08136462035881144,HDSA
68,0.06951295548250225,HDSA
69,0.0633707626353274,HDSA
70,0.06834893184987653,HDSA
71,0.03167330986622797,HDSA
72,0.08068532251300434,HDSA
73,0.04575341524394677,HDSA
74,0.028924731172250157,HDSA
75,0.06673617835199817,HDSA
76,0.10002674586133177,HDSA
77,0.055537328754233485,HDSA
78,0.06334870233765302,HDSA
79,0.1217399252504965,HDSA
80,0.06878818376401206,HDSA
81,0.06258558688186254,HDSA
82,0.1178650877327867,HDSA
83,0.07750867158886977,HDSA
84,0.042060790590449273,HDSA
