,ID,HPA
0,0,0.10476826959591543
1,1,0.09802833366029126
2,2,0.11292197812329575
3,3,0.0987903880008965
4,4,0.11025580145382376
5,5,0.109518779258948
6,6,0.08565860591689191
7,7,0.09761148726151302
8,8,0.10042905042510278
9,9,0.10887945622660632
10,10,0.08761566278861732
11,11,0.13086152527311068
12,12,0.11288884183663793
13,13,0.1025242149234092
14,14,0.09075684115460937
15,15,0.11927142691657469
16,16,0.10670849652002418
17,17,0.12771240795202143
18,18,0.09811900262741248
19,19,0.11242428197768703
20,20,0.13066908015442555
21,21,0.14965334289575233
22,22,0.12364347150127013
23,23,0.10168578115090159
24,24,0.09507853514450618
25,25,0.11759750443009126
26,26,0.10244346261734283
27,27,0.10440619962146609
28,28,0.09420109451237624
29,29,0.10630436790683248
30,30,0.09865844740280424
31,31,0.1032690971082213
32,32,0.11643850297820409
33,33,0.10059203503674254
34,34,0.11402890027515662
35,35,0.11766378962952839
36,36,0.11778569385911851
37,37,0.11045282933751512
38,38,0.1360336651190462
39,39,0.11421125776066966
40,40,0.09955802508285991
41,41,0.12043148847232536
42,42,0.09660429461965868
43,43,0.10425933831277073
44,44,0.09610302589879849
45,45,0.12333621975989223
46,46,0.12453462133801105
47,47,0.09313021167703753
48,48,0.1041202912915722
49,49,0.10351194658594691
50,50,0.10077187146123406
51,51,0.10529270556937545
52,52,0.12041391111139545
53,53,0.11313958976963957
54,54,0.13705987008767548
55,55,0.1143354531420363
56,56,0.11382524373963498
57,57,0.11713150610295288
58,58,0.12430108830475523
59,59,0.10559403112437099
60,60,0.09275810860816783
61,61,0.08521003952494252
62,62,0.10922543159335832
63,63,0.10929669342577365
64,64,0.10814560261032817
65,65,0.11447702131423165
66,66,0.11458157169718752
67,67,0.10280113103891138
68,68,0.1118772809257624
69,69,0.07667947182904557
70,70,0.10687340553655052
71,71,0.1253452096251351
72,72,0.11157491370555957
73,73,0.1198920292681417
74,74,0.1074459917081041
75,75,0.11024760400239128
76,76,0.10228500712972537
77,77,0.11938596464460541
78,78,0.09978603618167928
79,79,0.10751455043690751
80,80,0.1165641494794589
81,81,0.10312487149078084
82,82,0.09794923167942182
83,83,0.12527351753597574
84,84,0.1009520311025329
85,85,0.11848235179655486
86,86,0.12645379743170446
87,87,0.10981255077295317
88,88,0.1080082268538211
89,89,0.11274595917809657
90,90,0.11149229702713971
91,91,0.11759323358682737
92,92,0.11478745922529038
93,93,0.098506576337587
94,94,0.11276858579029224
95,95,0.12072557192710781
96,96,0.10371122017842437
97,97,0.11761643193517549
98,98,0.1080825995235408
99,99,0.12990718439228086
