,ID,HDDA
0,0,0.062319223263894274
1,1,0.07014508821156697
2,2,0.058461187968156296
3,3,0.10106719944107621
4,4,0.05676731199937993
5,5,0.06900571370089724
6,6,0.060335249514591224
7,7,0.07409152564416974
8,8,0.05252014234534616
9,9,0.07681320027487856
10,10,0.0393837554367495
11,11,0.05797985551229523
12,12,0.03011964482373846
13,13,0.03459789466705026
14,14,0.08604190988273136
15,15,0.057384422191651824
16,16,0.03113520960801143
17,17,0.07306021120141212
18,18,0.05780669541497528
19,19,0.04758778565851256
20,20,0.055456063913597635
21,21,0.05371382645318108
22,22,0.0692061183043251
23,23,0.058728158728245015
24,24,0.07184309735180476
25,25,0.06047988242573707
26,26,0.03661932963545806
27,27,0.04808505250640431
28,28,0.015825396032344476
29,29,0.07897679413655559
30,30,0.08113313406639729
31,31,0.04849239413509977
32,32,0.053797706766788175
33,33,0.07613133202345196
34,34,0.02829708839190591
35,35,0.0176000202611567
36,36,0.06032299900964231
37,37,0.05590566093888682
38,38,0.07010819335539628
39,39,0.03856691041161829
40,40,0.07341250148917097
41,41,0.07548247475441323
42,42,0.04298722411179899
43,43,0.044828688753985026
44,44,0.027453735969658194
45,45,0.08882306629264887
46,46,0.08601003533527316
47,47,0.06265070132562074
48,48,0.037328883819682114
49,49,0.05150022833387844
50,50,0.0651939078108525
51,51,0.10931665988459736
52,52,0.05200138878705772
53,53,0.060794828422125594
54,54,0.05016999487067628
55,55,0.04279140937313673
56,56,0.04271145954481455
57,57,0.06472996639665299
58,58,0.04447165623504851
59,59,0.07701411617194627
60,60,0.027927490295603874
61,61,0.08966625551374299
62,62,0.04678070347538531
63,63,0.0667678138402983
64,64,0.04688376214848374
65,65,0.0794527444231874
66,66,0.054286281468886095
67,67,0.06026512657987633
68,68,0.062493717561205746
69,69,0.07872061942629367
70,70,0.04629941980344582
71,71,0.04152994029659651
72,72,0.05804658159940988
73,73,0.045830312964607905
74,74,0.07050878755267984
75,75,0.044281725534966766
76,76,0.06017492831014949
77,77,0.054997005859025686
78,78,0.06886724551121784
79,79,0.06311700768805253
80,80,0.04763247708843001
81,81,0.07322567894410242
82,82,0.04540268529249235
83,83,0.052722028244464134
84,84,0.058875592225654104
85,85,0.03556144481039205
86,86,0.057994052471576886
87,87,0.05864831613921786
88,88,0.04796177546585657
89,89,0.07582830423082967
90,90,0.030946368772784078
91,91,0.028533831301062993
92,92,0.01507742796332716
93,93,0.0788077327989274
94,94,0.036503975005413636
95,95,0.0790702653641136
96,96,0.049338694009235656
97,97,0.03554062731433739
98,98,0.06863300436224357
99,99,0.05610835352157657
