,ID,SHATTER
0,0,0.06659482431870965
1,1,0.06364431919646196
2,2,0.09008655850810104
3,3,0.07057770165844535
4,4,0.08119271483393299
5,5,0.0657716446866176
6,6,0.06912521120807247
7,7,0.0748717509244864
8,8,0.06873506147725734
9,9,0.07293202359645887
10,10,0.06643222751757287
11,11,0.07636349526220243
12,12,0.07164251054195929
13,13,0.06784246938411893
14,14,0.06811133901612845
15,15,0.08108989114131003
16,16,0.07415122577973747
17,17,0.07878524903446173
18,18,0.05405505559097687
19,19,0.07784292897395523
20,20,0.06497182240111705
21,21,0.08145643076737441
22,22,0.06395534452298424
23,23,0.07722135015367283
24,24,0.06412449703119612
25,25,0.07038966997939548
26,26,0.06664503657382366
27,27,0.07145319291742729
28,28,0.07076746785331421
29,29,0.07502190790388297
30,30,0.07022171394658931
31,31,0.0770915608634469
32,32,0.07340175261327066
33,33,0.06797307114921047
34,34,0.07379789806576006
35,35,0.06244372789792289
36,36,0.07955824428208019
37,37,0.07614692417785573
38,38,0.08150462347405983
39,39,0.07220305628071799
40,40,0.07614342938180585
41,41,0.08399723597417892
42,42,0.07482956317487588
43,43,0.06894817329359064
44,44,0.07144202263813568
45,45,0.08145140414198686
46,46,0.07705338244529719
47,47,0.06908700225664094
48,48,0.07007166504736541
49,49,0.07580119617350299
50,50,0.064923058118688
51,51,0.07878768158544157
52,52,0.08618430325422327
53,53,0.07119694590999719
54,54,0.08232928530975334
55,55,0.07596201796867222
56,56,0.07086506644839496
57,57,0.06597356014044059
58,58,0.07571215874767502
59,59,0.06666808626094445
60,60,0.07685774999445782
61,61,0.06829812270516103
62,62,0.07685676777291328
63,63,0.08016754574910526
64,64,0.07564753098790547
65,65,0.07807297117470492
66,66,0.061992463572576186
67,67,0.07622837989608366
68,68,0.07871488093520171
69,69,0.055535245339398014
70,70,0.07694375830271404
71,71,0.07842680314142282
72,72,0.07164799168766108
73,73,0.07847518107323442
74,74,0.08694636049052713
75,75,0.07906129820470137
76,76,0.07403389397927602
77,77,0.07900996051814024
78,78,0.0789234291764597
79,79,0.0666035824343786
80,80,0.08042474315938862
81,81,0.07947619369024189
82,82,0.06749076897490772
83,83,0.0829819108014809
84,84,0.06736606056107229
85,85,0.065457304914131
86,86,0.09401739144041987
87,87,0.07140744625952365
88,88,0.06829476410277738
89,89,0.05740170913632864
90,90,0.06323307617180889
91,91,0.07121055096676107
92,92,0.06952344496879788
93,93,0.07713805986210644
94,94,0.0743399357167027
95,95,0.0762611272048075
96,96,0.07182084931724236
97,97,0.07418872748307541
98,98,0.08193246384336915
99,99,0.07015352291173373
