,ID,HDDA
0,0,0.17437564808676642
1,1,0.15811850152557266
2,2,0.17980258360917797
3,3,0.15292724998324925
4,4,0.17386630998548097
5,5,0.1722256962099591
6,6,0.15234466740429442
7,7,0.1852605175455987
8,8,0.1447691732809712
9,9,0.1685986238859216
10,10,0.1628601320614599
11,11,0.14882010356164352
12,12,0.16732869718812607
13,13,0.14609306181354137
14,14,0.16277506453222457
15,15,0.20742784261082367
16,16,0.16348196902341794
17,17,0.1549285979817862
18,18,0.15432542469861132
19,19,0.1615614827819553
20,20,0.19511948224915926
21,21,0.16931441540950667
22,22,0.14140412232234792
23,23,0.17969974457956925
24,24,0.19851026272908787
25,25,0.17126678254519812
26,26,0.18586589449967017
27,27,0.17139251724032406
28,28,0.1506980780389458
29,29,0.16826205614600445
30,30,0.16682206825119136
31,31,0.19980320945825478
32,32,0.15750280549386605
33,33,0.13489756895466162
34,34,0.18689017463355562
35,35,0.15606325448323952
36,36,0.16445597254053046
37,37,0.1498833755475515
38,38,0.1757094333935788
39,39,0.1715701112036773
40,40,0.1726962212413546
41,41,0.17987001518828089
42,42,0.16625252296302065
43,43,0.18041443064693627
44,44,0.17623663822420327
45,45,0.1625745724649041
46,46,0.1582929944019162
47,47,0.14885165018597352
48,48,0.159768881166345
49,49,0.18235368240159738
50,50,0.18294968023065064
51,51,0.1369930129335549
52,52,0.14985671043597756
53,53,0.14556448340882897
54,54,0.16821575843036884
55,55,0.16341666030363242
56,56,0.15478798864551685
57,57,0.17745604541114485
58,58,0.18479989699061655
59,59,0.17430270037551251
60,60,0.16301743933511567
61,61,0.16643890240511894
62,62,0.18411077989168073
63,63,0.1863662296649117
64,64,0.1876085546695793
65,65,0.1542919019807388
66,66,0.18672443549397222
67,67,0.16135524962363326
68,68,0.16708415083481373
69,69,0.13960341094734097
70,70,0.1446546371326054
71,71,0.17540232305080464
72,72,0.14579984754192796
73,73,0.16610869789953037
74,74,0.16757650439446392
75,75,0.1976405751254452
76,76,0.19861954499826637
77,77,0.20184848025867752
78,78,0.15604255233341438
79,79,0.18090053354073002
80,80,0.15128279670802425
81,81,0.14737832414554683
82,82,0.17490885023809982
83,83,0.1685442451804374
84,84,0.15389484569760523
85,85,0.1754921531688946
86,86,0.15386880660843294
87,87,0.184050404081846
88,88,0.14967754112424117
89,89,0.20217958329764596
90,90,0.14440397110462105
91,91,0.17423875232733183
92,92,0.13127393686806202
93,93,0.14246662711533156
94,94,0.15267976653590648
95,95,0.15532644830712727
96,96,0.16424475954191195
97,97,0.1659717193185736
98,98,0.17681184374479356
99,99,0.17108725320801293
