,ID,HDSA
0,0,0.10709893883980244
1,1,0.08255927930106448
2,2,0.08718785126596841
3,3,0.060484341792098495
4,4,0.04739520229618873
5,5,0.08777749989037326
6,6,0.08311494340378398
7,7,0.0725835308226492
8,8,0.04822596015522198
9,9,0.09522077008382043
10,10,0.0649821061893753
11,11,0.10055076090374258
12,12,0.03471927398814611
13,13,0.0709567763161139
14,14,0.036677037142486595
15,15,0.09555975911990369
16,16,0.09029618824663375
17,17,0.05816885217011487
18,18,0.09195625334808831
19,19,0.0906375504219366
20,20,0.09703611955086301
21,21,0.07768082572082027
22,22,0.12024603310729372
23,23,0.07554916986463041
24,24,0.11261607684440843
25,25,0.08221206711065744
26,26,0.08145588381881536
27,27,0.08205252601203131
28,28,0.13204090933082682
29,29,0.06178227628659896
30,30,0.026309094895256152
31,31,0.059116964112524775
32,32,0.07718260398633366
33,33,0.0645048073342108
34,34,0.08274880954308422
35,35,0.09886310187211704
36,36,0.033636822268451966
37,37,0.1093235205777069
38,38,0.05218019349786776
39,39,0.05281660231202084
40,40,0.04079172138501779
41,41,0.07746923846730892
42,42,0.04967482453485132
43,43,0.03946272179514336
44,44,0.10631522889462985
45,45,0.09687062337645785
46,46,0.04674158239839122
47,47,0.07517774180016237
48,48,0.09682109928933563
49,49,0.06062509404253096
50,50,0.07816948548974148
51,51,0.038451760932019866
52,52,0.0900693161343246
53,53,0.039405636822438445
54,54,0.08787887122192863
55,55,0.090749496201843
56,56,0.08837937484751633
57,57,0.039736644599107425
58,58,0.09133110130887813
59,59,0.05920404376544234
60,60,0.10593932055944484
61,61,0.06340489073304688
62,62,0.10423264094602934
63,63,0.08314606376839584
64,64,0.09300231072594989
65,65,0.10456533042504826
66,66,0.08683367917709042
67,67,0.09946636327938951
68,68,0.06687424255166487
69,69,0.10473102803445725
70,70,0.07237544855041268
71,71,0.08081180471971657
72,72,0.1013742739866654
73,73,0.0681826049061138
74,74,0.0745123237758539
75,75,0.09760445862217561
76,76,0.08884395314243619
77,77,0.06988980028301998
78,78,0.05079530318419648
79,79,0.07306922931122664
80,80,0.10479544448760303
81,81,0.08625027605072909
82,82,0.0757328212593111
83,83,0.061603332075184106
84,84,0.08128839232925252
85,85,0.10360376546807398
86,86,0.09221368808056923
87,87,0.04423332504651673
88,88,0.06411911911970103
89,89,0.097890421328296
90,90,0.0711105762441138
91,91,0.08221984398722808
92,92,0.1097549065605437
93,93,0.02365957456069283
94,94,0.10489355433926235
95,95,0.0959919845997823
96,96,0.09800194039571325
97,97,0.08224038216411177
98,98,0.07483946062759406
99,99,0.10421536042988772
