,ID,FINDER
0,0,0.04816946092238196
1,1,0.05961613899159732
2,2,0.05563674934897617
3,3,0.06215892537246367
4,4,0.11176376283163436
5,5,0.05297959589865488
6,6,0.06828492995107106
7,7,0.047746738615073545
8,8,0.05596351625274638
9,9,0.09201419279751753
10,10,0.061542997216973906
11,11,0.0574843119045589
12,12,0.07777543516484801
13,13,0.09259641245261196
14,14,0.07762380239738421
15,15,0.08216952016327614
16,16,0.04603612790885713
17,17,0.06267062728766247
18,18,0.06971791989315469
19,19,0.059670154775607234
20,20,0.06135993990474306
21,21,0.09658301123778229
22,22,0.060148587000776965
23,23,0.04555296295222052
24,24,0.04789211406959374
25,25,0.05017617885406106
26,26,0.08442004679799375
27,27,0.05891536622178511
28,28,0.053429844767295606
29,29,0.054733531206255716
30,30,0.04975626128468673
31,31,0.05622757641842253
32,32,0.050037935229929976
33,33,0.048623135106097747
34,34,0.05731899774682368
35,35,0.06913875572175117
36,36,0.060076018736711555
37,37,0.05063825865099798
38,38,0.0762195009907763
39,39,0.05012161555116483
40,40,0.06499008519518173
41,41,0.05822824323585834
42,42,0.049548450021640565
43,43,0.11061388917745392
44,44,0.04853976160293709
45,45,0.05704079893736527
46,46,0.06297486029599271
47,47,0.05224885576069601
48,48,0.08383350245721119
49,49,0.05612181759942511
50,50,0.08773783030485374
51,51,0.04970116922679715
52,52,0.09897498972229857
53,53,0.049224808772428075
54,54,0.06503527018672202
55,55,0.06200175544969091
56,56,0.0796581675436343
57,57,0.05824463896292403
58,58,0.11121059417621347
59,59,0.10050780308258803
60,60,0.08110915655808415
61,61,0.06253391648955346
62,62,0.05319713226350815
63,63,0.05401598931886057
64,64,0.05367243299649131
65,65,0.04297190695207153
66,66,0.06182216945313672
67,67,0.05037062804157868
68,68,0.06003093266219792
69,69,0.06060833811717721
70,70,0.05237940766817997
71,71,0.049939374542580295
72,72,0.0498860468364527
73,73,0.05525629637571916
74,74,0.05264385341691277
75,75,0.05199415177254493
76,76,0.10285638604834905
77,77,0.09679943356293808
78,78,0.11556628301762902
79,79,0.0520181267081513
80,80,0.07353863961327278
81,81,0.052198664755593725
82,82,0.05149031411888791
83,83,0.05717960382619559
84,84,0.05024063689289221
85,85,0.07166352162999924
86,86,0.05835069763931881
87,87,0.0571519088999999
88,88,0.08747690898190533
89,89,0.06311324208725645
90,90,0.05329880355226724
91,91,0.06394136713359323
92,92,0.06883422203706381
93,93,0.05859981223575643
94,94,0.060606201665140066
95,95,0.1165591986479627
96,96,0.06774881340897293
97,97,0.06506399544906682
98,98,0.04952901121900609
99,99,0.06952611561080381
