,ID,HPA
0,0,0.10805528677449058
1,1,0.11151490766999758
2,2,0.12471738848203012
3,3,0.09344815271269878
4,4,0.11454825298695341
5,5,0.11465132926520263
6,6,0.0788472232543759
7,7,0.14587130909850496
8,8,0.10671833965788682
9,9,0.08129442103513675
10,10,0.14069772071194
11,11,0.13182846774526308
12,12,0.08176920379234157
13,13,0.1130810981075861
14,14,0.10078029125023338
15,15,0.12487355075195902
16,16,0.10934797394242718
17,17,0.07577934415073602
18,18,0.08696135652717155
19,19,0.08453555458973624
20,20,0.08162484722518762
21,21,0.17725854927803655
22,22,0.10059209800854685
23,23,0.11223726389414707
24,24,0.10063227419972368
25,25,0.11597350041142412
26,26,0.08339644168359693
27,27,0.09152849552303109
28,28,0.09886815223260105
29,29,0.07712029371412209
30,30,0.09908432485672662
31,31,0.1151958913630332
32,32,0.10158922486564222
33,33,0.08582846719830349
34,34,0.13171316254962187
35,35,0.10105328093550285
36,36,0.10096304272985157
37,37,0.05578021782880696
38,38,0.1318770158503009
39,39,0.08900987425145565
40,40,0.0924355793044077
41,41,0.09966291758346452
42,42,0.08173872345264341
43,43,0.13332329189518194
44,44,0.059832491947830566
45,45,0.06264008579756916
46,46,0.08993817586094208
47,47,0.10678750477698958
48,48,0.1109583512213124
49,49,0.09611771315885997
50,50,0.10735136490749739
51,51,0.09242705865779717
52,52,0.12173561143185051
53,53,0.08790540062009877
54,54,0.11567698846419451
55,55,0.11854993444087311
56,56,0.10947033073696023
57,57,0.09164958347466551
58,58,0.10102797309348888
59,59,0.11314997048693168
60,60,0.10014243517665357
61,61,0.1008703042547632
62,62,0.09270010019166111
63,63,0.09919060875249497
64,64,0.10045194248719176
65,65,0.12308697906730828
66,66,0.11315252078007426
67,67,0.09801201443237571
68,68,0.11790361019322526
69,69,0.11815819749775913
70,70,0.08769127975843533
71,71,0.10691030515262996
72,72,0.12721127408954824
73,73,0.10796356589483146
74,74,0.08001088852238618
75,75,0.10448109478666552
76,76,0.09000025045669237
77,77,0.13976135719752603
78,78,0.11027398252829915
79,79,0.08855893883703125
80,80,0.10010046958375726
81,81,0.13474229815474412
82,82,0.10941412455510408
83,83,0.06810765427398073
84,84,0.14139916539052538
85,85,0.14906756025335954
86,86,0.0965802671100326
87,87,0.09128727227621644
88,88,0.12057289110167539
89,89,0.07618255209116513
90,90,0.1395389200686472
91,91,0.09722558394214094
92,92,0.11351625045904908
93,93,0.10887954928881659
94,94,0.09330411177880406
95,95,0.10512084596573569
96,96,0.10822094327160345
97,97,0.08958095969025158
98,98,0.05890060552214805
99,99,0.13597909544558165
