,ID,HPA
0,0,0.10386403557264416
1,1,0.1093334486865959
2,2,0.1241003586310729
3,3,0.07620414722705544
4,4,0.1192558206978797
5,5,0.1063424808068484
6,6,0.08952708421393599
7,7,0.12726300915998365
8,8,0.11268938786490114
9,9,0.09699154919116132
10,10,0.13462482339112944
11,11,0.13299595705499906
12,12,0.07877336604542624
13,13,0.11388993854011378
14,14,0.09298245093012446
15,15,0.11919037729356363
16,16,0.10912093547290669
17,17,0.06867381083017252
18,18,0.09383962376230279
19,19,0.09535877739385444
20,20,0.08782169996679767
21,21,0.1491908330317082
22,22,0.0984719090249147
23,23,0.11312818285059056
24,24,0.09898201956856371
25,25,0.11651519291844821
26,26,0.07450421340844081
27,27,0.0968972618070624
28,28,0.11196860845492675
29,29,0.0817538429832808
30,30,0.10742604279231183
31,31,0.1205933631015477
32,32,0.0903905116226456
33,33,0.10010142926892128
34,34,0.12750587789181084
35,35,0.10412648976283093
36,36,0.10253671131928357
37,37,0.06930111555718785
38,38,0.12740281958539715
39,39,0.08998192143813849
40,40,0.11247583790112008
41,41,0.08726649643477491
42,42,0.07744901215683041
43,43,0.12932482391513397
44,44,0.08518204626549485
45,45,0.07323207704838747
46,46,0.09966098815989444
47,47,0.11869479691019011
48,48,0.10650582883154247
49,49,0.09938110618069462
50,50,0.0989165020085081
51,51,0.09178481516599143
52,52,0.113708161655315
53,53,0.1050466292006957
54,54,0.12408164740773214
55,55,0.13376425647673776
56,56,0.10255229567954395
57,57,0.08671408033582309
58,58,0.11474276020260751
59,59,0.11851335854049477
60,60,0.09105925358533576
61,61,0.10010241801353811
62,62,0.08156350499084954
63,63,0.08756804688548536
64,64,0.11193449890856247
65,65,0.11801236086147736
66,66,0.10073994408218381
67,67,0.08875731129746368
68,68,0.11586476940526401
69,69,0.11480970988422737
70,70,0.0702634036963562
71,71,0.0993657909609162
72,72,0.12649396299916676
73,73,0.10592782677725317
74,74,0.08008979755337882
75,75,0.10542547284071072
76,76,0.1010441220224305
77,77,0.11893902960066871
78,78,0.10210450426039856
79,79,0.08134037965874483
80,80,0.09983432734495906
81,81,0.11906652889819264
82,82,0.11936080873632679
83,83,0.08169753745788579
84,84,0.1365808963956654
85,85,0.13001400084265166
86,86,0.09986293218802895
87,87,0.10094684154058278
88,88,0.12905238093932067
89,89,0.0762099684274934
90,90,0.1484731802672214
91,91,0.09907546476721261
92,92,0.115050604970498
93,93,0.11240894967196642
94,94,0.09769657108824391
95,95,0.10272178767023347
96,96,0.1102664459460019
97,97,0.09439130517997817
98,98,0.06958757918161534
99,99,0.1354449390225314
