,ID,HDA
0,0,0.011341867326774334
1,1,0.004682041693058358
2,2,0.007013412452209161
3,3,0.012700873738779058
4,4,0.009463385543674756
5,5,0.012559685919280842
6,6,0.0064947582433006225
7,7,0.01265780588503612
8,8,0.007409396319614504
9,9,0.006448847896068649
10,10,0.008299137131873524
11,11,0.009525296643669202
12,12,0.0065068328274847835
13,13,0.01090274345405015
14,14,0.009814635553167599
15,15,0.00649779020664953
16,16,0.005744483331289538
17,17,0.0038450075616906208
18,18,0.013400979703432007
19,19,0.010877069238342514
20,20,0.012765948577798548
21,21,0.01625960600746834
22,22,0.01134650607074944
23,23,0.01424859249726377
24,24,0.016526773247176857
25,25,0.0072524658034851764
26,26,0.008865462689088378
27,27,0.008742619217957824
28,28,0.0054027597601171914
29,29,0.01361732327015211
30,30,0.012375615583545321
31,31,0.011289047733534256
32,32,0.009114432407931094
33,33,0.014405926378684139
34,34,0.01133967994146716
35,35,0.013557092056251916
36,36,0.005250403180995529
37,37,0.014733382204062605
38,38,0.013753185394596995
39,39,0.007210934575166934
40,40,0.006952869767379967
41,41,0.013970863873286726
42,42,0.006235750085159849
43,43,0.014844543541095068
44,44,0.00926909771347276
45,45,0.018723806036434924
46,46,0.0066695125635236
47,47,0.010176643954283127
48,48,0.011002871485905315
49,49,0.013679195165290002
50,50,0.009157321449186967
51,51,0.0059891004484936
52,52,0.01640461028657506
53,53,0.005765039712386797
54,54,0.004516434253883757
55,55,0.008197721109945917
56,56,0.013150839969107181
57,57,0.009823859808239263
58,58,0.012671116837026297
59,59,0.015736602626815605
60,60,0.0068378787121313
61,61,0.012755898091428044
62,62,0.011756651373335642
63,63,0.012578568911392739
64,64,0.015491580555236766
65,65,0.004128400681732327
66,66,0.016848290822732866
67,67,0.007124863520334373
68,68,0.011665487406881182
69,69,0.010041397115718347
70,70,0.005690789099198354
71,71,0.014390512369232009
72,72,0.016829866110439243
73,73,0.013720859790984924
74,74,0.007269352363608605
75,75,0.00966066854706317
76,76,0.004234206804631763
77,77,0.007402508454985014
78,78,0.008319864127967466
79,79,0.011351665437722286
80,80,0.007670865876553974
81,81,0.011799185831283905
82,82,0.007788696306592931
83,83,0.013985654520367444
84,84,0.006299032761348343
85,85,0.005889796701298755
86,86,0.007837968476114659
87,87,0.010287121288710158
88,88,0.01752696346808753
89,89,0.01306635101332253
90,90,0.0047702494390319435
91,91,0.0132691872073613
92,92,0.006386473829268882
93,93,0.014536774573044652
94,94,0.008640499109857617
95,95,0.013012333018413943
96,96,0.010265860635660267
97,97,0.012533066253627585
98,98,0.011722390938040313
99,99,0.00861533489970947
