,ID,FINDER
0,0,0.0912579027702138
1,1,0.0876676214177026
2,2,0.07574841470936906
3,3,0.09026398399488456
4,4,0.1008480215847278
5,5,0.0917722302356968
6,6,0.10142948918638091
7,7,0.09280520171751648
8,8,0.09645948887172656
9,9,0.0849260148396088
10,10,0.07801454231024942
11,11,0.10290431946811467
12,12,0.07521946617207236
13,13,0.08796333449362198
14,14,0.08894182325201704
15,15,0.0851847188782147
16,16,0.07758147587009578
17,17,0.08709521918669039
18,18,0.08164084732429745
19,19,0.0816330826336401
20,20,0.0930770145123709
21,21,0.07746075265135145
22,22,0.08752274457846665
23,23,0.09620120854395632
24,24,0.08271600868827046
25,25,0.0917679175655493
26,26,0.10620199413818815
27,27,0.09526395765345193
28,28,0.0921138675258749
29,29,0.10275195865696968
30,30,0.10695982847082554
31,31,0.09149120284798835
32,32,0.08034508303244235
33,33,0.1027026506658423
34,34,0.09383669783323101
35,35,0.0773316217441088
36,36,0.08743140354641268
37,37,0.1026630945126465
38,38,0.08241350406825777
39,39,0.08525871880301411
40,40,0.08983006877364964
41,41,0.08305718534215546
42,42,0.07530844786831814
43,43,0.07906669849742586
44,44,0.07739330419465874
45,45,0.0853217669099498
46,46,0.09097856471082533
47,47,0.09168946531228538
48,48,0.09294488321605246
49,49,0.08038441747043493
50,50,0.08434645546973638
51,51,0.09158219746984167
52,52,0.07876339093003389
53,53,0.10384569503931566
54,54,0.08633916933696377
55,55,0.07608041120843656
56,56,0.09213367644196632
57,57,0.09467306710672149
58,58,0.09134031498025381
59,59,0.07211703404885206
60,60,0.09461004732837217
61,61,0.09316419752152212
62,62,0.10660950414350595
63,63,0.08421190173196899
64,64,0.08125102941108762
65,65,0.08818897098458384
66,66,0.09018598009347699
67,67,0.0795443284705204
68,68,0.08493201212790387
69,69,0.07352601546602874
70,70,0.08732706780425477
71,71,0.09499545398942938
72,72,0.06274041213062907
73,73,0.08917401965615718
74,74,0.0822347329839683
75,75,0.07900329066123
76,76,0.08945172963140863
77,77,0.0871676522520237
78,78,0.08239299326884658
79,79,0.11471016209440824
80,80,0.08877327185052176
81,81,0.09907398226185724
82,82,0.09703707690598767
83,83,0.0905896943353659
84,84,0.0790260993764844
85,85,0.0859125540979624
86,86,0.08329452842509788
87,87,0.07584945623182707
88,88,0.09800618642487575
89,89,0.08624434379425418
90,90,0.09569212888279877
91,91,0.08253513286719974
92,92,0.09205878398269014
93,93,0.08705662525092227
94,94,0.0919922853233559
95,95,0.0905025300520805
96,96,0.08206037052680443
97,97,0.07797794375089545
98,98,0.08113754289682718
99,99,0.09659406417045863
