,ID,HDDA
0,0,0.13448286829765618
1,1,0.10127770296610801
2,2,0.13553584768906868
3,3,0.1945550191429945
4,4,0.07768637037197633
5,5,0.14542988511257127
6,6,0.146208727199674
7,7,0.11908329819484616
8,8,0.1266146573845533
9,9,0.12766704667376827
10,10,0.17492458838921032
11,11,0.13688531550626612
12,12,0.14237453906013184
13,13,0.13302505883044366
14,14,0.18809841678285105
15,15,0.15455779641655346
16,16,0.11454694938381423
17,17,0.15023161092062462
18,18,0.15311328844422348
19,19,0.15677290802090574
20,20,0.14249790331068707
21,21,0.1040976431674645
22,22,0.14758046499435812
23,23,0.14988535796251065
24,24,0.09895467026201947
25,25,0.14971335725999874
26,26,0.13537217015656708
27,27,0.19864967757017066
28,28,0.11124773885649109
29,29,0.11027838410476896
30,30,0.08658900133625377
31,31,0.1617982652187387
32,32,0.14761539621543898
33,33,0.14654736334748142
34,34,0.15207771789479582
35,35,0.08705011674705919
36,36,0.16111793783186387
37,37,0.11798898914985073
38,38,0.19331723636379988
39,39,0.16186437747124835
40,40,0.14618484288371386
41,41,0.12238664412190549
42,42,0.14969945224776313
43,43,0.19011736532071372
44,44,0.1465972984683534
45,45,0.12388748199110419
46,46,0.1369809752439134
47,47,0.14084068874536732
48,48,0.1667901337103582
49,49,0.13634715615766663
50,50,0.1562543459399156
51,51,0.14122322970375817
52,52,0.1257715945772533
53,53,0.1301343875360698
54,54,0.1337965578267683
55,55,0.15702710518198934
56,56,0.14892133277365233
57,57,0.2012146438599632
58,58,0.163331611831538
59,59,0.117024772608163
60,60,0.16480880759970437
61,61,0.10441453950362727
62,62,0.15105554869755394
63,63,0.17982762637784463
64,64,0.14253523634844487
65,65,0.15437259241511236
66,66,0.20056564852339043
67,67,0.20917352471700473
68,68,0.13812526018724772
69,69,0.19254403843312215
70,70,0.11991569796153705
71,71,0.19926788939094697
72,72,0.09729348589662028
73,73,0.18872832052851687
74,74,0.15204950118481111
75,75,0.14860546720238882
76,76,0.16075745027482655
77,77,0.12539395639780276
78,78,0.2092097515545412
79,79,0.14335138576580098
80,80,0.16512207479471688
81,81,0.1061570728580383
82,82,0.13297112139367992
83,83,0.1284470448487703
84,84,0.16520273663627988
85,85,0.11025464449130196
86,86,0.15964449292142355
87,87,0.12383787270093773
88,88,0.1437580204226184
89,89,0.12058382070852708
90,90,0.14889805429613628
91,91,0.13035144661363757
92,92,0.23677784781120004
93,93,0.13686592421041452
94,94,0.13217724277820037
95,95,0.1407016445088636
96,96,0.15891786235504585
97,97,0.16704049942266863
98,98,0.14018160166048022
99,99,0.13779960888201154
