,ID,HDA
0,0,0.024167568973781545
1,1,0.01355705002523743
2,2,0.01782132539614323
3,3,0.008720739778075014
4,4,0.015361520500858495
5,5,0.018441979038724136
6,6,0.01641343817818982
7,7,0.014849348471374493
8,8,0.015263764959399037
9,9,0.006867356892853833
10,10,0.013447756110706671
11,11,0.01924750785310858
12,12,0.020508199566346284
13,13,0.017575781803822292
14,14,0.013257986739680495
15,15,0.015458214670410027
16,16,0.008220675051453807
17,17,0.012579988224073966
18,18,0.012810933802710069
19,19,0.011935052392658694
20,20,0.017258541601762517
21,21,0.011292827993582484
22,22,0.008713964656966253
23,23,0.011022132943226128
24,24,0.01470706939909046
25,25,0.01130986285025084
26,26,0.0052673209031173975
27,27,0.013823926973455079
28,28,0.009894581300749163
29,29,0.014670899917750885
30,30,0.02207510183936964
31,31,0.014718791972662118
32,32,0.01178245378584204
33,33,0.015504822259395158
34,34,0.013613361460818011
35,35,0.008167971915867843
36,36,0.009600628897248196
37,37,0.011435417455530075
38,38,0.014112690516546835
39,39,0.013364029120497972
40,40,0.016768290295279754
41,41,0.01611618555004474
42,42,0.01888861367759597
43,43,0.02299565616209142
44,44,0.00723332642614473
45,45,0.016458151002924554
46,46,0.021790826613993102
47,47,0.011577744863018371
48,48,0.021019889765730493
49,49,0.01576128334899543
50,50,0.018087159508769927
51,51,0.023865707975588363
52,52,0.007020944231496207
53,53,0.009807575305327101
54,54,0.011114392166329841
55,55,0.01689738104331338
56,56,0.017425852701763812
57,57,0.01945255842054071
58,58,0.014775766469871224
59,59,0.008375833096360577
60,60,0.007343802130452797
61,61,0.010561091313016498
62,62,0.00583785959357729
63,63,0.008224206276273701
64,64,0.013216849776517707
65,65,0.013428106457884406
66,66,0.018746387164037287
67,67,0.021511389459285678
68,68,0.010638484483013551
69,69,0.010013553714433928
70,70,0.010888723650052303
71,71,0.007715164650103913
72,72,0.016807819203032294
73,73,0.008081209861434556
74,74,0.010983173034767044
75,75,0.020755865128545672
76,76,0.014626912189812212
77,77,0.01954986652395832
78,78,0.008814829329981726
79,79,0.013322042101239363
80,80,0.012122493439189776
81,81,0.015758195903459105
82,82,0.017027011056846595
83,83,0.011701000268880131
84,84,0.00909042374629112
85,85,0.012628234650933998
86,86,0.013674834498281909
87,87,0.010098412073730323
88,88,0.02086893442368594
89,89,0.00791893398385114
90,90,0.012239920761857509
91,91,0.013848661701527177
92,92,0.013107537278881925
93,93,0.013893285687561591
94,94,0.01611423622576209
95,95,0.016654660264762443
96,96,0.01098161193237049
97,97,0.016391716637802322
98,98,0.016280455675562588
99,99,0.010067188170746212
