,ID,HDSA
0,0,0.10604014531345693
1,1,0.15435008800479566
2,2,0.15311603052046455
3,3,0.208982989647159
4,4,0.11311092081763845
5,5,0.16917587610894266
6,6,0.1773062100631189
7,7,0.19600668844055197
8,8,0.10735668512687199
9,9,0.18014221085930024
10,10,0.10179367850198794
11,11,0.11435362899800432
12,12,0.10559601528511182
13,13,0.15832226962108767
14,14,0.20247648448828637
15,15,0.19415302863748216
16,16,0.170962370710303
17,17,0.16719584573576513
18,18,0.21779897523727634
19,19,0.2150437829598978
20,20,0.18677992243679237
21,21,0.15724074576685906
22,22,0.11801455894527373
23,23,0.13910576787580212
24,24,0.1995132312612399
25,25,0.13216047035181064
26,26,0.14127061093098525
27,27,0.16847263141167584
28,28,0.11130044850746829
29,29,0.15316998990607053
30,30,0.1551485570022887
31,31,0.15071678047848178
32,32,0.12827925007949958
33,33,0.17553860841675872
34,34,0.1768761742832499
35,35,0.17783910441275055
36,36,0.10657561466294023
37,37,0.14475262024517097
38,38,0.1221388285051307
39,39,0.10347386143656064
40,40,0.12044785908102516
41,41,0.12095560502044575
42,42,0.15474612866672705
43,43,0.15824538386539116
44,44,0.19000071516767172
45,45,0.1609133631240355
46,46,0.16773106905240076
47,47,0.15501070714347914
48,48,0.16729210329125618
49,49,0.19359722976748595
50,50,0.11828607727286915
51,51,0.1545332326886598
52,52,0.13741882917349968
53,53,0.15549663637243114
54,54,0.1670819929100033
55,55,0.14582668095942175
56,56,0.17208077846319347
57,57,0.1297679305103376
58,58,0.18594311251183215
59,59,0.1432883698103946
60,60,0.16055321774228454
61,61,0.11051890703400048
62,62,0.14532070680445286
63,63,0.22604515263476163
64,64,0.12412430737694288
65,65,0.10856239090068381
66,66,0.16094817540980103
67,67,0.19016111708141578
68,68,0.1481885019514698
69,69,0.17084728997487864
70,70,0.12077348734409019
71,71,0.12312332489584911
72,72,0.20170062069445865
73,73,0.17930439857982952
74,74,0.17466351495774562
75,75,0.15686646626541018
76,76,0.15293549684493452
77,77,0.12909246558047074
78,78,0.15838112310654628
79,79,0.15696090750115277
80,80,0.18226467879754898
81,81,0.21790434608361842
82,82,0.15760189108556977
83,83,0.1362391682654387
84,84,0.1782137583342072
85,85,0.14915210287005126
86,86,0.19276867067433956
87,87,0.1508174869962659
88,88,0.18248448763687175
89,89,0.18072181962610376
90,90,0.15803398680300973
91,91,0.1319288962785397
92,92,0.18740127492412048
93,93,0.14539996018254192
94,94,0.1925112953838839
95,95,0.12331631320258546
96,96,0.13457347965343902
97,97,0.15969545728483747
98,98,0.1362173431757159
99,99,0.1521000694934912
