,ID,HPA
0,0,0.23609426582954776
1,1,0.24755992164086654
2,2,0.2544541945806796
3,3,0.25047697464880103
4,4,0.2419761697749736
5,5,0.2618971962341198
6,6,0.2586380365543058
7,7,0.23003292064694783
8,8,0.24833466215151634
9,9,0.23996178522380882
10,10,0.2520416722484149
11,11,0.2348519819468308
12,12,0.2547152609926154
13,13,0.24120016193018595
14,14,0.2673946839250668
15,15,0.23333872033030506
16,16,0.2410024613282608
17,17,0.2500723954645458
18,18,0.22357568570929376
19,19,0.20335510637838083
20,20,0.25889911221828493
21,21,0.23652249159654865
22,22,0.22393519176520219
23,23,0.2213591758171442
24,24,0.2465916102342379
25,25,0.24291144478356566
26,26,0.24244579751483444
27,27,0.25252493444924223
28,28,0.22171676396787052
29,29,0.25061820290338904
30,30,0.2479264340157448
31,31,0.2405438078181205
32,32,0.2563745225631779
33,33,0.25780734414414525
34,34,0.2402317322760489
35,35,0.2536124314278195
36,36,0.24405241902898756
37,37,0.23994680871983018
38,38,0.23813449088581218
39,39,0.2235211876684702
40,40,0.2416410246966683
41,41,0.24159454307867914
42,42,0.24289030841802076
43,43,0.23701114692900063
44,44,0.23098019126529398
45,45,0.24598532454468777
46,46,0.2501728385394999
47,47,0.25391475395187774
48,48,0.22872715850754127
49,49,0.25395725653355156
50,50,0.2471768121768417
51,51,0.24658124787082583
52,52,0.236518491047373
53,53,0.2254102265958781
54,54,0.2552639920999221
55,55,0.22808620270537136
56,56,0.2135440742286824
57,57,0.22459911156718435
58,58,0.23318416687892657
59,59,0.23117632568062224
60,60,0.24965146627255969
61,61,0.2469369655031234
62,62,0.26060580540806316
63,63,0.23371542125959877
64,64,0.24672315536800674
65,65,0.25463041061764335
66,66,0.23303129230438702
67,67,0.2425147650379519
68,68,0.26949249872936815
69,69,0.2338268199726322
70,70,0.23642054941482354
71,71,0.24144346610676767
72,72,0.24322224366395828
73,73,0.25744355348526055
74,74,0.22981331152147003
75,75,0.22998130633706482
76,76,0.2538300610925519
77,77,0.23958275725386396
78,78,0.2455269361502496
79,79,0.22613345454445033
80,80,0.23906723470202895
81,81,0.22819692748740716
82,82,0.22322868259893755
83,83,0.228239018851028
84,84,0.23849763656957157
85,85,0.2517891841239888
86,86,0.24453717662018967
87,87,0.24796059633583903
88,88,0.22676359808828517
89,89,0.234373733076358
90,90,0.25182741279776516
91,91,0.23905923938423626
92,92,0.2294626770885823
93,93,0.25173227398197484
94,94,0.23890856306255318
95,95,0.24747131400433903
96,96,0.2591481797900939
97,97,0.2447595428229171
98,98,0.23832758424135786
99,99,0.22794529015331147
