,ID,FINDER
0,0,0.026393219096054483
1,1,0.011828005941506677
2,2,0.023871909130500333
3,3,0.011095261764332799
4,4,0.015224641355632135
5,5,0.01665025241804531
6,6,0.01642727870422293
7,7,0.014930808665204609
8,8,0.018173315677175377
9,9,0.010218700288664699
10,10,0.014152635606893485
11,11,0.024094189089661978
12,12,0.024081142357874424
13,13,0.019243987811479256
14,14,0.016198127419165306
15,15,0.016805713292280897
16,16,0.008493688305149889
17,17,0.015153104032592157
18,18,0.010399715631811383
19,19,0.011564243690015621
20,20,0.015906545003612722
21,21,0.012890137974669633
22,22,0.010984237359923729
23,23,0.011780165170475573
24,24,0.018364765960352514
25,25,0.012619168676807194
26,26,0.011840452661019529
27,27,0.014065034693593706
28,28,0.013467264447270665
29,29,0.01682050903823508
30,30,0.017694759699488315
31,31,0.013926419854137527
32,32,0.013718443318163732
33,33,0.017210370397298305
34,34,0.01706008088937638
35,35,0.012353371656544054
36,36,0.012453638416648878
37,37,0.00971681140669932
38,38,0.015023665733322965
39,39,0.01875194068442693
40,40,0.01796559255064043
41,41,0.01628285958505135
42,42,0.01951074450172393
43,43,0.02347118699809349
44,44,0.009181381091075025
45,45,0.017219398419789853
46,46,0.019495633270794118
47,47,0.01500825519150919
48,48,0.022876582105427715
49,49,0.014411893699138872
50,50,0.017449231637077577
51,51,0.017651120220934634
52,52,0.008430244586735712
53,53,0.015512809348443273
54,54,0.012671767332562974
55,55,0.021712577312952567
56,56,0.016556882478106164
57,57,0.018960669718023463
58,58,0.016782167733413858
59,59,0.012829697939771458
60,60,0.007812963295300412
61,61,0.011433279072075865
62,62,0.0071224202560767925
63,63,0.015200264862881471
64,64,0.01270127309993034
65,65,0.01768935580422849
66,66,0.019735886600708887
67,67,0.020629811698220885
68,68,0.008982358370446693
69,69,0.014069329770160535
70,70,0.012803051131430635
71,71,0.011413941931334234
72,72,0.01867133314868352
73,73,0.009682842315926995
74,74,0.010030931401165137
75,75,0.02345331204854758
76,76,0.021258842377377234
77,77,0.021489916256613194
78,78,0.009144135902464844
79,79,0.013135912898848951
80,80,0.013471342704775562
81,81,0.0164925356702666
82,82,0.014781592371110455
83,83,0.013234565655216374
84,84,0.010229157237646214
85,85,0.011339727798841476
86,86,0.01824336934385336
87,87,0.011648696893351594
88,88,0.020771697701384238
89,89,0.00961326224024484
90,90,0.010307426699350542
91,91,0.015444883627144594
92,92,0.017165951660020867
93,93,0.014966257840675644
94,94,0.019988732023523324
95,95,0.02086282777380865
96,96,0.010719225202225137
97,97,0.017615047315120997
98,98,0.016139736755244008
99,99,0.011342043129928866
