,ID,HDIA
0,0,0.07072627454983993
1,1,0.0987310944769799
2,2,0.09560375581309885
3,3,0.11249487084498822
4,4,0.042960760800528186
5,5,0.08172234520832714
6,6,0.07425443764557273
7,7,0.07910760938752436
8,8,0.08348925763109785
9,9,0.03937601582533533
10,10,0.05051886787039955
11,11,0.07039043744999302
12,12,0.07708634710132967
13,13,0.0852569538003351
14,14,0.09319102063789503
15,15,0.07333667836201618
16,16,0.09583669855257922
17,17,0.03482486518734537
18,18,0.03454795120601654
19,19,0.08124089249111088
20,20,0.09289644652057077
21,21,0.05345972961192078
22,22,0.06795850823673123
23,23,0.055761552599451245
24,24,0.08170832581934663
25,25,0.07880469536138265
26,26,0.10893465943902488
27,27,0.07413242574312082
28,28,0.07714178984019282
29,29,0.08438337624752221
30,30,0.07461598611660314
31,31,0.08113077665057208
32,32,0.05490830182649996
33,33,0.066503106938306
34,34,0.07216145856119809
35,35,0.0947197319820014
36,36,0.07914086398253416
37,37,0.08174654384704738
38,38,0.09088852942717629
39,39,0.1110943611026751
40,40,0.07094228404252079
41,41,0.054951385391416134
42,42,0.07448150033505883
43,43,0.08096990488287457
44,44,0.06809229692240612
45,45,0.07417226513239208
46,46,0.09215676176632738
47,47,0.06237952510607208
48,48,0.06999400157436125
49,49,0.039407508638868854
50,50,0.11276972162063228
51,51,0.07516156884892705
52,52,0.08641437938024794
53,53,0.057144878433058356
54,54,0.07576695211688975
55,55,0.08124061132228605
56,56,0.0618865969704504
57,57,0.039269737445610395
58,58,0.06413980029923438
59,59,0.06361731953468942
60,60,0.05066932443036953
61,61,0.06375717787649329
62,62,0.08212445043580256
63,63,0.04174328724634598
64,64,0.06621689103944474
65,65,0.0747044737147266
66,66,0.11307439133887044
67,67,0.10272529459183732
68,68,0.06769294307058997
69,69,0.10698377781678751
70,70,0.10795512440670253
71,71,0.07623046391014292
72,72,0.08677153093064788
73,73,0.027351049405899504
74,74,0.05955538905571314
75,75,0.07617891101017683
76,76,0.09801750085281503
77,77,0.07675999208247582
78,78,0.06787385997408828
79,79,0.09784695900558418
80,80,0.09986700395179202
81,81,0.0682548293800355
82,82,0.1010868777280506
83,83,0.052446400481427596
84,84,0.062272970350359315
85,85,0.06450934063308719
86,86,0.10238198128964576
87,87,0.059077929670991916
88,88,0.09554142181338457
89,89,0.03287703044965722
90,90,0.07193053113576625
91,91,0.07163085916440075
92,92,0.0905024890119614
93,93,0.06756789133713884
94,94,0.08258731419535623
95,95,0.08951397453199351
96,96,0.09984774726076273
97,97,0.06969902436357361
98,98,0.0937568519778001
99,99,0.08545922522463477
