,ID,HDDA
0,0,0.11103976762279329
1,1,0.10991273737360908
2,2,0.07627102923486219
3,3,0.09669059054551263
4,4,0.07608395119247305
5,5,0.1026300992869824
6,6,0.10590115428657577
7,7,0.09543568318899444
8,8,0.11831104794889576
9,9,0.10032156101676849
10,10,0.06719734907002226
11,11,0.10127548395069354
12,12,0.0649593895297265
13,13,0.08136909861880277
14,14,0.0755576673478404
15,15,0.09463963570517168
16,16,0.08150371111122187
17,17,0.09876469705533365
18,18,0.08755760376442116
19,19,0.09923666314527263
20,20,0.09541098342567547
21,21,0.11755634043937545
22,22,0.09426123980271484
23,23,0.08159031729713807
24,24,0.09261674579418068
25,25,0.10143084753900125
26,26,0.09072947610474319
27,27,0.09090479861033343
28,28,0.09248079961164629
29,29,0.07047527997543265
30,30,0.12219262054348506
31,31,0.1012389434452995
32,32,0.08204443251236548
33,33,0.10640106713880049
34,34,0.09258450887716588
35,35,0.07476379911907036
36,36,0.07965806021483735
37,37,0.10475779647782417
38,38,0.08856113908972597
39,39,0.10043904083375349
40,40,0.08064015136328366
41,41,0.08660060231087377
42,42,0.09491050539458883
43,43,0.0849980578856551
44,44,0.0895971048905977
45,45,0.09502394804417655
46,46,0.08718193994570184
47,47,0.10908514318507799
48,48,0.09640846314283567
49,49,0.08878709601805604
50,50,0.0900185059948852
51,51,0.08368853778333508
52,52,0.0783517460305873
53,53,0.08381305130084274
54,54,0.093217308826115
55,55,0.09365047069984864
56,56,0.1081654653027083
57,57,0.05650906642735016
58,58,0.10646454987814011
59,59,0.07515572804017477
60,60,0.07592966651773939
61,61,0.09507911894757845
62,62,0.10472254235086066
63,63,0.07655723064681932
64,64,0.09329995357256415
65,65,0.10532809310138595
66,66,0.10679760441674362
67,67,0.095377950743993
68,68,0.0925025064482338
69,69,0.07541298674581429
70,70,0.0888090396596256
71,71,0.10738695865031772
72,72,0.06053825770106678
73,73,0.08645329060656654
74,74,0.08870328735599313
75,75,0.06467835690170914
76,76,0.0918069401329644
77,77,0.10290703280897599
78,78,0.08958740777623544
79,79,0.11389909006562816
80,80,0.08317319630712318
81,81,0.10601087688613438
82,82,0.10531625159258115
83,83,0.09142686860909575
84,84,0.0710091624196035
85,85,0.09175873367499332
86,86,0.08033551653636273
87,87,0.07627648036647744
88,88,0.10536132765519042
89,89,0.09537635175251825
90,90,0.10013814463630503
91,91,0.08587172160707429
92,92,0.10584293473253052
93,93,0.08042970264536836
94,94,0.10692486295433885
95,95,0.11160825087898407
96,96,0.08677043480593209
97,97,0.09229171260527907
98,98,0.09208203835143408
99,99,0.08993219937302206
