,ID,SHATTER
0,0,0.04635022045105877
1,1,0.039604692798401626
2,2,0.03014829644502496
3,3,0.052876257143972906
4,4,0.049911446654925425
5,5,0.033120525032464335
6,6,0.04387995568448564
7,7,0.04368660671907687
8,8,0.05514512741959125
9,9,0.03511011702992597
10,10,0.03504440228563227
11,11,0.034219396479147304
12,12,0.033378124168969285
13,13,0.035250751104798826
14,14,0.044786884687405853
15,15,0.04489280635694858
16,16,0.04172218584076109
17,17,0.0406592150371348
18,18,0.03925810511023613
19,19,0.04474757351852252
20,20,0.044651631424634484
21,21,0.03285778072599544
22,22,0.04193473088956673
23,23,0.04399708224575435
24,24,0.042250109522286236
25,25,0.03684634752610793
26,26,0.05430126247050048
27,27,0.042268042541777975
28,28,0.039350792970666314
29,29,0.04066734162804664
30,30,0.047662432693339855
31,31,0.043389982455577764
32,32,0.04846979101558136
33,33,0.027106534029941412
34,34,0.02953095885644687
35,35,0.04336460681019585
36,36,0.051702825450302706
37,37,0.05405428114684233
38,38,0.055017416720189644
39,39,0.05072968142764648
40,40,0.04056835019018568
41,41,0.039948899428860325
42,42,0.040424066112619006
43,43,0.04937976793912508
44,44,0.04042937878236418
45,45,0.041232936458263425
46,46,0.05382911882435601
47,47,0.03742194764288344
48,48,0.05906554326576391
49,49,0.042583509217252166
50,50,0.043995714820800516
51,51,0.039708504043655606
52,52,0.03981111276724047
53,53,0.05078961254557395
54,54,0.05410880961403574
55,55,0.04113713250206703
56,56,0.04852988094893486
57,57,0.03748816312276395
58,58,0.04209712441210099
59,59,0.05780598199409043
60,60,0.044158315692601036
61,61,0.04484287786905762
62,62,0.030789890689404468
63,63,0.04128391041650365
64,64,0.042351333606241444
65,65,0.023454057328948185
66,66,0.03261207830546948
67,67,0.047927535226462745
68,68,0.04918418386754873
69,69,0.03618005118924469
70,70,0.0518697270216408
71,71,0.0416911361095349
72,72,0.05935003806424322
73,73,0.05355594704703574
74,74,0.047515808811552394
75,75,0.0298635148938933
76,76,0.03960174428759488
77,77,0.047943048867570316
78,78,0.04706282827111407
79,79,0.03227794519269206
80,80,0.04663432585223714
81,81,0.04487141337252808
82,82,0.04750751764517607
83,83,0.046303269059974686
84,84,0.0548916173400158
85,85,0.03467253461474898
86,86,0.04817862617274802
87,87,0.04687557878223629
88,88,0.05618598478753712
89,89,0.040886400414059366
90,90,0.04431752302647864
91,91,0.041275135428683024
92,92,0.06614657349239375
93,93,0.046396540125435204
94,94,0.03020024541754758
95,95,0.047540110830234655
96,96,0.0595054777562205
97,97,0.05449878861489867
98,98,0.03702735632296777
99,99,0.03433602298096056
