,ID,HDA
0,0,0.2104242839583056
1,1,0.22889549239958534
2,2,0.23197510670730498
3,3,0.17827409476709008
4,4,0.21309476557639925
5,5,0.17089515540100664
6,6,0.23712364890939328
7,7,0.23952409129559005
8,8,0.20752601652758249
9,9,0.2389859323738622
10,10,0.2369986471723034
11,11,0.195343898416085
12,12,0.22026680722681732
13,13,0.242521388877414
14,14,0.2049201226999331
15,15,0.25241879672527157
16,16,0.206142901961651
17,17,0.2554279857128144
18,18,0.2340750388742713
19,19,0.25666248065818464
20,20,0.2302607983267079
21,21,0.19098181505183423
22,22,0.22262627952479586
23,23,0.23953993631383616
24,24,0.20653782944558433
25,25,0.23950749201959334
26,26,0.25108844081366277
27,27,0.25392972957357013
28,28,0.23138185098430206
29,29,0.2320859600386041
30,30,0.17574967117960502
31,31,0.17156462768565992
32,32,0.19313303168134918
33,33,0.2452470818610087
34,34,0.24557377640294314
35,35,0.1747000047755538
36,36,0.18041684109156267
37,37,0.21864840189584073
38,38,0.24566756314340027
39,39,0.19987089611428427
40,40,0.25930230390263903
41,41,0.23821239852725903
42,42,0.2397151404176989
43,43,0.25892923065987755
44,44,0.18905452526846553
45,45,0.21367832054780242
46,46,0.16477086285732087
47,47,0.23601241592722527
48,48,0.24593284780238675
49,49,0.2621424210268854
50,50,0.24281425196307568
51,51,0.23555303756065613
52,52,0.2516023156724758
53,53,0.21172489360588934
54,54,0.17563579520472888
55,55,0.2605084730102882
56,56,0.2378402483582354
57,57,0.2197041910837519
58,58,0.18969306822421367
59,59,0.21909610921061318
60,60,0.23868639854278229
61,61,0.16705099218996863
62,62,0.1816999420033724
63,63,0.24184320572231133
64,64,0.19544776518691162
65,65,0.25389948458270656
66,66,0.22063957947894935
67,67,0.2481179751508534
68,68,0.2148884504328232
69,69,0.2384225795588384
70,70,0.22189852631274845
71,71,0.24384421890521077
72,72,0.2276375057017491
73,73,0.25337316198866616
74,74,0.179728798624962
75,75,0.20631523090682233
76,76,0.24222436328962338
77,77,0.16902724553068307
78,78,0.21912121555859915
79,79,0.23116337277463803
80,80,0.19554307498831694
81,81,0.2173588110288721
82,82,0.22715190618955508
83,83,0.23565383152788869
84,84,0.20249682806402947
85,85,0.24630869608387995
86,86,0.2650424133664741
87,87,0.24326369607981618
88,88,0.19849531849673846
89,89,0.23603028349629307
90,90,0.25219172672589313
91,91,0.17511600422204168
92,92,0.2274880383794365
93,93,0.24155764190527562
94,94,0.1960643127367673
95,95,0.1755139685196259
96,96,0.2297491034938998
97,97,0.22290360002436202
98,98,0.24754579919732386
99,99,0.2435769673963157
