,ID,HDA
0,0,0.1992714794185386
1,1,0.23055903948198433
2,2,0.2297143122928432
3,3,0.1781774678650494
4,4,0.22433271063319604
5,5,0.17476432231661704
6,6,0.23623325370138998
7,7,0.24687636036136704
8,8,0.20596939649278928
9,9,0.23167254622180378
10,10,0.2323953900833615
11,11,0.18011562115170218
12,12,0.2091649187473776
13,13,0.26153097029276107
14,14,0.2022354560920215
15,15,0.2344955748260184
16,16,0.23302128974819591
17,17,0.23059915915134122
18,18,0.23281510927876004
19,19,0.2678022208520175
20,20,0.2221633919660495
21,21,0.1685709339483723
22,22,0.21233952149169422
23,23,0.24991756358061165
24,24,0.22232863695884308
25,25,0.2450369503621743
26,26,0.24104516178805033
27,27,0.2613263620143719
28,28,0.24010027069625586
29,29,0.22909430811168902
30,30,0.18989135678879387
31,31,0.16808993172325384
32,32,0.1955911514456435
33,33,0.2456768705448974
34,34,0.2574659096823225
35,35,0.18405462568291217
36,36,0.17618523067339645
37,37,0.2148310666516084
38,38,0.2514026721267225
39,39,0.19100710822398279
40,40,0.26215062319245414
41,41,0.2254066850183622
42,42,0.24256130635441317
43,43,0.26516169745884594
44,44,0.19853793725800542
45,45,0.21425051038515297
46,46,0.15912442971049573
47,47,0.23117711805466018
48,48,0.23128925477691656
49,49,0.2628815243554813
50,50,0.23691996466776225
51,51,0.2310498649492479
52,52,0.27092633092699847
53,53,0.20830126487499953
54,54,0.18501794080709963
55,55,0.2623417668709805
56,56,0.23515695078494936
57,57,0.21621318154733987
58,58,0.17174317210910467
59,59,0.21976717716206995
60,60,0.23424027923061447
61,61,0.15505846441693968
62,62,0.18125153631820815
63,63,0.24736601679871248
64,64,0.19477353059042082
65,65,0.26937534732624707
66,66,0.21205672574665402
67,67,0.26688941588756365
68,68,0.21424455052909128
69,69,0.2463651442173681
70,70,0.22993799574494794
71,71,0.23562666623416248
72,72,0.2389176646196438
73,73,0.23310299440798055
74,74,0.1743547675501281
75,75,0.2047444300101598
76,76,0.22921985670490042
77,77,0.1655269130237292
78,78,0.20203370642532775
79,79,0.20884514806817608
80,80,0.20086837326603946
81,81,0.21928608238069217
82,82,0.23065450911006077
83,83,0.2487705353458259
84,84,0.1996382356138265
85,85,0.2526788107958363
86,86,0.2723651302498899
87,87,0.2450823981117563
88,88,0.20656845891713685
89,89,0.25475150009550757
90,90,0.23075877615378157
91,91,0.18165292673877292
92,92,0.2316746130952852
93,93,0.2452587081805005
94,94,0.18738207770103613
95,95,0.14683058515073344
96,96,0.23047630818537815
97,97,0.23236917564126333
98,98,0.24658204961699964
99,99,0.24757349778749535
