,ID,HDIA
0,0,0.07081704366068342
1,1,0.08175160507557465
2,2,0.06486444906513839
3,3,0.09021934729184823
4,4,0.11640710914333655
5,5,0.09426581142075464
6,6,0.05777309461298226
7,7,0.12665785361436716
8,8,0.0781522360544255
9,9,0.10847141584254201
10,10,0.060451754825758236
11,11,0.0485700718050743
12,12,0.06103230264627773
13,13,0.10480547671874982
14,14,0.08350230894436622
15,15,0.0806625460858959
16,16,0.12360392395324425
17,17,0.07132691594209711
18,18,0.08673783994737305
19,19,0.08625246000422909
20,20,0.12528947909768584
21,21,0.09596028102251414
22,22,0.07797583903176841
23,23,0.10051982581154872
24,24,0.09727323847707521
25,25,0.11421864868168025
26,26,0.11322115721020648
27,27,0.05176105301104314
28,28,0.11149716834907725
29,29,0.062079543056548295
30,30,0.06623283026418485
31,31,0.11266527950780635
32,32,0.09641210730565734
33,33,0.09069260607976715
34,34,0.0771475107544964
35,35,0.10852857079449121
36,36,0.07662375500444353
37,37,0.07480982689491952
38,38,0.1225929831759449
39,39,0.10298430108292236
40,40,0.053368364725120625
41,41,0.08283660701559026
42,42,0.08588191143835547
43,43,0.08093126929373959
44,44,0.0516971365710911
45,45,0.07488088143953972
46,46,0.09464103612664694
47,47,0.18698081443879064
48,48,0.067256922159967
49,49,0.1150306117066962
50,50,0.08263870095218971
51,51,0.09578259628078296
52,52,0.09649970752945798
53,53,0.11777080707437225
54,54,0.10839858016928101
55,55,0.0809800247629825
56,56,0.07297163470324602
57,57,0.08461553394859422
58,58,0.09710689276074971
59,59,0.06320714790095748
60,60,0.041152758528158535
61,61,0.06815103127811967
62,62,0.10751688829906064
63,63,0.0804309286841208
64,64,0.08356017752560323
65,65,0.12453460259512647
66,66,0.06095271214800687
67,67,0.03615950899005067
68,68,0.11512420744068805
69,69,0.09405167438922213
70,70,0.08448861356365556
71,71,0.11130550263416053
72,72,0.03282230495595788
73,73,0.08672473928629129
74,74,0.08514722731705716
75,75,0.08859019158941327
76,76,0.06803183696015332
77,77,0.10712298386414244
78,78,0.10331674049046131
79,79,0.09745594766087542
80,80,0.07971977908574539
81,81,0.09913476154910124
82,82,0.08049201132606872
83,83,0.06625497598664859
84,84,0.07643432456086531
85,85,0.11347833073298157
86,86,0.1103226121933929
87,87,0.08446444088543463
88,88,0.11741201965329931
89,89,0.11581421727626534
90,90,0.06936179867555707
91,91,0.04122686367264793
92,92,0.13555999649080763
93,93,0.12023544397922505
94,94,0.07718378710193728
95,95,0.12473069801901905
96,96,0.11491176374149127
97,97,0.09437054782134234
98,98,0.07306711364301406
99,99,0.06312099182763697
