,ID,HDSA
0,0,0.12011469594988783
1,1,0.07305656166666953
2,2,0.13198948129790342
3,3,0.1180492451908932
4,4,0.09463229411127141
5,5,0.12125094860590634
6,6,0.10123288356675526
7,7,0.11391958151163403
8,8,0.11952193245902375
9,9,0.11752537308114203
10,10,0.11301001171042349
11,11,0.11562685321725256
12,12,0.11369479846440286
13,13,0.08629549613312051
14,14,0.10455940671508417
15,15,0.09929703760471667
16,16,0.10099159896650009
17,17,0.09831823714245826
18,18,0.11127101996076104
19,19,0.11673301245964923
20,20,0.10207033762575175
21,21,0.12492506786011857
22,22,0.12184256203190974
23,23,0.11428208792934003
24,24,0.11184607871301201
25,25,0.11359770524278644
26,26,0.10435577227311929
27,27,0.1041355248945989
28,28,0.10660813634184935
29,29,0.10440021328362319
30,30,0.11896668623247715
31,31,0.11137321587548663
32,32,0.10436448697651182
33,33,0.09391387244593956
34,34,0.1142137043773367
35,35,0.11960916249930938
36,36,0.12698177922382786
37,37,0.1157409898901263
38,38,0.121385361254845
39,39,0.09619840785905953
40,40,0.1108592285462462
41,41,0.09968193055954325
42,42,0.10513646824475914
43,43,0.11283013963790932
44,44,0.11831655825795372
45,45,0.1335398149004857
46,46,0.12959665651502592
47,47,0.11037720334985358
48,48,0.11627892855465721
49,49,0.1060244108765838
50,50,0.12583399393363512
51,51,0.10027052174426489
52,52,0.1124741572389171
53,53,0.11744753489201638
54,54,0.11333898299613172
55,55,0.10295521837503506
56,56,0.09795777344296538
57,57,0.11498034243815834
58,58,0.09759115381800819
59,59,0.11213133973894168
60,60,0.08407244660667647
61,61,0.10198088604953458
62,62,0.10069035019110835
63,63,0.1001170664676109
64,64,0.10897880008833609
65,65,0.12039004864574904
66,66,0.1314582007639501
67,67,0.09772161104669362
68,68,0.0913639579286444
69,69,0.10794764921063921
70,70,0.08583498404646239
71,71,0.13358436515485358
72,72,0.11985215809917055
73,73,0.10966507086698792
74,74,0.10908487232589119
75,75,0.11647176494838984
76,76,0.11066613134652269
77,77,0.11064942766848763
78,78,0.11977768568535002
79,79,0.12777072361968064
80,80,0.10364155628583409
81,81,0.10920457335588045
82,82,0.12247976075702403
83,83,0.11238074355626107
84,84,0.10361133010644046
85,85,0.08356888320300578
86,86,0.09943319248148874
87,87,0.11915102914822769
88,88,0.11025729396318248
89,89,0.09444306665750427
90,90,0.1263639407823576
91,91,0.08569244524250644
92,92,0.11366871185336969
93,93,0.11009137905862325
94,94,0.11009214657225921
95,95,0.09579420527154521
96,96,0.13237265859122893
97,97,0.1188350460412835
98,98,0.11456473075220118
99,99,0.10158537259149565
