,ID,HDSA
0,0,0.12067149146539806
1,1,0.08214517871762454
2,2,0.1256959449704795
3,3,0.11341708556461277
4,4,0.09162345143449928
5,5,0.12549883398728917
6,6,0.09884572502698631
7,7,0.11042175130505265
8,8,0.11866474508890852
9,9,0.1207609591324514
10,10,0.11200158234559641
11,11,0.10873541303927306
12,12,0.11588092990472096
13,13,0.08747831082401708
14,14,0.11623559734165724
15,15,0.0983391341674326
16,16,0.10397688511913783
17,17,0.10206793756545647
18,18,0.11139149016743544
19,19,0.12103740312813238
20,20,0.10516747310656926
21,21,0.127664621545999
22,22,0.11442947396775209
23,23,0.11605901930049435
24,24,0.10737354939166742
25,25,0.10569877137837261
26,26,0.10306291895618218
27,27,0.10336885777661009
28,28,0.10758043695978219
29,29,0.10452054045785762
30,30,0.1133136632540202
31,31,0.1015946953296904
32,32,0.10597344507098087
33,33,0.08777240368263436
34,34,0.11447089707210396
35,35,0.11685633253217353
36,36,0.12497845597343876
37,37,0.11829077346230721
38,38,0.122529534154825
39,39,0.09488088892118832
40,40,0.10961244504766995
41,41,0.10598292677055543
42,42,0.10442406398362228
43,43,0.10498837626125178
44,44,0.1162999553479955
45,45,0.13563343157748395
46,46,0.13003255760141774
47,47,0.11018446649843552
48,48,0.12346742231191273
49,49,0.10818242636606475
50,50,0.12428043864019872
51,51,0.09719135106820705
52,52,0.11402468864184707
53,53,0.11279950247953267
54,54,0.11066028666175969
55,55,0.11326094537419404
56,56,0.10486413972660122
57,57,0.11397003178869711
58,58,0.09546994010877054
59,59,0.10636216004029575
60,60,0.08695069001238177
61,61,0.09810853406834331
62,62,0.09904342426039209
63,63,0.10491211903577907
64,64,0.11174492352415516
65,65,0.12239693596602605
66,66,0.13226074040795696
67,67,0.10226712188029555
68,68,0.09849136332291826
69,69,0.10841164319990469
70,70,0.0930228611238101
71,71,0.12786024424222722
72,72,0.11950964813002128
73,73,0.1078511213251933
74,74,0.11219964223156946
75,75,0.11645445035527723
76,76,0.1076079320341604
77,77,0.10635948240186495
78,78,0.11746553984464438
79,79,0.1336486033159807
80,80,0.1091015004704308
81,81,0.11172785287553195
82,82,0.12339537289086408
83,83,0.11415786539662227
84,84,0.10501548036235853
85,85,0.0874143106116155
86,86,0.10162839242144676
87,87,0.1246065504340373
88,88,0.11198953822762805
89,89,0.10549778840113326
90,90,0.12629501264430038
91,91,0.07976972830926363
92,92,0.11445728956369329
93,93,0.11006887914470732
94,94,0.10686578628522504
95,95,0.10258561333296734
96,96,0.12633135772293033
97,97,0.11473269836411137
98,98,0.11840094816707694
99,99,0.10954485963712694
