,ID,FINDER
0,0,0.22094958712316676
1,1,0.2334613382762389
2,2,0.2564143251979686
3,3,0.23573457855823746
4,4,0.21818901419739956
5,5,0.25418686241793564
6,6,0.2476039798503608
7,7,0.23911375705056473
8,8,0.2403607305253469
9,9,0.24761830355839434
10,10,0.25106009864239054
11,11,0.2420685619021609
12,12,0.25086612462058
13,13,0.24946312938236131
14,14,0.24595123595422863
15,15,0.237590010437444
16,16,0.24366740040840326
17,17,0.20950376766295337
18,18,0.21175326354065838
19,19,0.24175328885403297
20,20,0.2235464282162562
21,21,0.24114313334986157
22,22,0.2530111785967191
23,23,0.22834347743364589
24,24,0.26141057224912495
25,25,0.23423242906055236
26,26,0.2407035993654661
27,27,0.24812065173356893
28,28,0.2450735600962393
29,29,0.2522810975452962
30,30,0.22905248258933383
31,31,0.23027148088432756
32,32,0.25926099086222876
33,33,0.24554121003613907
34,34,0.2524952710089585
35,35,0.23600629258467856
36,36,0.2106914318223587
37,37,0.24737030824239933
38,38,0.2482188276473964
39,39,0.21475614790412145
40,40,0.24507543122649128
41,41,0.24997393544212484
42,42,0.24692184997053235
43,43,0.24935726507896092
44,44,0.23586780127709994
45,45,0.2259641446843067
46,46,0.23558621760073886
47,47,0.2266746187984361
48,48,0.25375390011036164
49,49,0.24637127532512748
50,50,0.2223877134517658
51,51,0.22685006755410855
52,52,0.23696223411835046
53,53,0.2419805066784363
54,54,0.24291439116802854
55,55,0.21517608765704713
56,56,0.2373647156404649
57,57,0.2368357194847915
58,58,0.24633022650721245
59,59,0.2548454946531994
60,60,0.23176412988854844
61,61,0.24285314161429725
62,62,0.22353891163922718
63,63,0.24781449630019173
64,64,0.2609993094202859
65,65,0.249186880198748
66,66,0.24585501347674665
67,67,0.24265708511334505
68,68,0.25230581462518176
69,69,0.25262555536684905
70,70,0.2528027733572845
71,71,0.22120448815263002
72,72,0.24000877854519806
73,73,0.24126010208208903
74,74,0.24732989201655703
75,75,0.23302222688898805
76,76,0.23400467943601871
77,77,0.25541544009856165
78,78,0.220084441713949
79,79,0.2426315041816452
80,80,0.23129904562895912
81,81,0.24035626396214688
82,82,0.23434769827173058
83,83,0.24711038243023095
84,84,0.2489606827879195
85,85,0.2414923854126034
86,86,0.2445047949658571
87,87,0.2332115113953174
88,88,0.24021511741618404
89,89,0.24397198580255922
90,90,0.24228106502979715
91,91,0.25045176523180823
92,92,0.24901079011469404
93,93,0.21055758495953664
94,94,0.2532158902729514
95,95,0.20015577128270126
96,96,0.23276039462236622
97,97,0.24609853714202024
98,98,0.24801492777449827
99,99,0.2502492118180843
