,ID,FINDER
0,0,0.09331235739791893
1,1,0.10159253234248886
2,2,0.11635888996819456
3,3,0.10448192774980786
4,4,0.10196734895819104
5,5,0.10227491054174562
6,6,0.10802946856879202
7,7,0.10932789677524586
8,8,0.10057712485175611
9,9,0.10870497218961028
10,10,0.10626977694800205
11,11,0.11372245220032014
12,12,0.1079240337300313
13,13,0.11162949913530759
14,14,0.11038739208114473
15,15,0.09975321922241605
16,16,0.10543743925898988
17,17,0.0957213864259668
18,18,0.09906488489427392
19,19,0.10525912661529666
20,20,0.10521196562139026
21,21,0.10785010884954262
22,22,0.10680537373791399
23,23,0.10870146457527645
24,24,0.11179019056058491
25,25,0.09332790551866418
26,26,0.11058815831873696
27,27,0.10462611673686995
28,28,0.11792517947861263
29,29,0.11699350267723059
30,30,0.11465656842155407
31,31,0.09910063333235757
32,32,0.10915148994661805
33,33,0.11279591211738041
34,34,0.11968582896150974
35,35,0.09809328727048047
36,36,0.10893604913628174
37,37,0.11074397079608546
38,38,0.11007112724650732
39,39,0.10183585639576644
40,40,0.1158449513100512
41,41,0.11741770451133043
42,42,0.11084000776433064
43,43,0.10845854176169116
44,44,0.10839916090096699
45,45,0.11057035912845338
46,46,0.10496790997341766
47,47,0.11051832812855394
48,48,0.1118167018799505
49,49,0.11589676470348999
50,50,0.10308981006812049
51,51,0.09926750961412428
52,52,0.10239710446597672
53,53,0.10312021145802774
54,54,0.11480935198692467
55,55,0.10290363518264971
56,56,0.11067350492255026
57,57,0.103347982976749
58,58,0.10812843520552361
59,59,0.1159821898955682
60,60,0.10315140599750978
61,61,0.10573643306810589
62,62,0.11374435994102902
63,63,0.10937215698824307
64,64,0.11601843852223341
65,65,0.11579429413029727
66,66,0.10130882634646952
67,67,0.10962618633245044
68,68,0.12509714452171805
69,69,0.11901287356416793
70,70,0.11575254647136006
71,71,0.1019370174750404
72,72,0.1085773916150132
73,73,0.11387227023337063
74,74,0.10650753466880959
75,75,0.10494392312016619
76,76,0.10592716019186434
77,77,0.11152384303429096
78,78,0.09796686500828436
79,79,0.11311929848103164
80,80,0.10009653201054113
81,81,0.10980991872877936
82,82,0.10811582476747879
83,83,0.12067735418695455
84,84,0.11131306964952827
85,85,0.1147070830635373
86,86,0.10675937400558085
87,87,0.10501787371797579
88,88,0.09974107486083844
89,89,0.11185639229576397
90,90,0.10967523837665208
91,91,0.11415048855428872
92,92,0.10904919127415434
93,93,0.0906457494994117
94,94,0.10960524480053113
95,95,0.0973113319751946
96,96,0.1125443459695196
97,97,0.10797872152748572
98,98,0.11691653967472276
99,99,0.10560227460967085
