,ID,HPA
0,0,0.06237313278630124
1,1,0.08362599857123322
2,2,0.11732215433372525
3,3,0.12810905487279708
4,4,0.13690028947262708
5,5,0.1163000565587123
6,6,0.10008283827461459
7,7,0.10078794508591252
8,8,0.10850816590170494
9,9,0.10627939519171073
10,10,0.10907514271741266
11,11,0.073945279331766
12,12,0.08763084441676526
13,13,0.10706065250436075
14,14,0.10194150408988142
15,15,0.11763663470484609
16,16,0.08734057799809436
17,17,0.10972521422355024
18,18,0.10619628275592363
19,19,0.11205126273149035
20,20,0.08934039523387298
21,21,0.09639051377924396
22,22,0.11882085601330049
23,23,0.11239086669503669
24,24,0.10574332437905096
25,25,0.09322337132451897
26,26,0.1165275741715287
27,27,0.10498693665108158
28,28,0.12267797142235323
29,29,0.10460554709523076
30,30,0.1205589982922715
31,31,0.1047453658344265
32,32,0.1256956881405683
33,33,0.11458006480504185
34,34,0.08684233870219625
35,35,0.12199806780347686
36,36,0.12728250901587065
37,37,0.10673837700983714
38,38,0.1299203811697193
39,39,0.09959639260276898
40,40,0.10254983043468673
41,41,0.12463761626101089
42,42,0.13036390351612143
43,43,0.11415239768335844
44,44,0.10096165219090898
45,45,0.11925738569414843
46,46,0.11398975213622452
47,47,0.08910472122914641
48,48,0.09396633753367696
49,49,0.1049378078999455
50,50,0.09644222818578023
51,51,0.09710489979942849
52,52,0.08760593222580916
53,53,0.11014021124275421
54,54,0.1347924306701336
55,55,0.11674209726283802
56,56,0.09260871848191674
57,57,0.120004813533692
58,58,0.09513872586109269
59,59,0.11501768804767049
60,60,0.10206459954254823
61,61,0.1361891921925605
62,62,0.1487972932997769
63,63,0.13824262230529918
64,64,0.09390911014557778
65,65,0.11344407773168075
66,66,0.12338011908711452
67,67,0.11432807261123948
68,68,0.11921466792499355
69,69,0.09398266142527005
70,70,0.10680395597453768
71,71,0.11420731092395021
72,72,0.0875347746453426
73,73,0.09960376211713241
74,74,0.09311913116626315
75,75,0.07339872896490095
76,76,0.10441509804241006
77,77,0.10429358056274643
78,78,0.07473785371611344
79,79,0.11031780560845485
80,80,0.11048183103950558
81,81,0.11720218903052868
82,82,0.09434971753322316
83,83,0.12712207682435153
84,84,0.1185538788411702
85,85,0.12499032439087705
86,86,0.1183907847232563
87,87,0.10122186390126149
88,88,0.1524369497310812
89,89,0.10702277491007292
90,90,0.10729087211274971
91,91,0.10143336090357997
92,92,0.09300406083436567
93,93,0.0986995471292952
94,94,0.11072391150344997
95,95,0.09523990256221786
96,96,0.10655139919246374
97,97,0.09869645483371617
98,98,0.1141395139129515
99,99,0.08629759829804429
