,ID,HDA
0,0,0.09404184801727272
1,1,0.08291064790697371
2,2,0.09915738983996908
3,3,0.09398814430726073
4,4,0.08969667942021284
5,5,0.10168305556208004
6,6,0.08359385308737474
7,7,0.09541362682962849
8,8,0.09592033163707613
9,9,0.10404710896330285
10,10,0.07097047801752353
11,11,0.11431539315710372
12,12,0.08729802398116175
13,13,0.08209689102957085
14,14,0.08044846971806803
15,15,0.10316440505543033
16,16,0.09666288712307113
17,17,0.1003063838260208
18,18,0.08496832179118627
19,19,0.10511996347473763
20,20,0.1096487903923061
21,21,0.12719527523434643
22,22,0.10883891570579923
23,23,0.09966084087545879
24,24,0.0935662371229094
25,25,0.1001529315180666
26,26,0.0897341389944523
27,27,0.07996688571073174
28,28,0.08978339519743
29,29,0.09969961537118197
30,30,0.08875408391475575
31,31,0.10321231398262422
32,32,0.09496137412828402
33,33,0.09131923977715371
34,34,0.1040405334035926
35,35,0.09090953672990118
36,36,0.10461404928968386
37,37,0.0953058794013079
38,38,0.11377890555822069
39,39,0.09951227722958975
40,40,0.08760807725521756
41,41,0.10964378635468963
42,42,0.09577734688468716
43,43,0.08882270613743254
44,44,0.08749225741136683
45,45,0.11307402178681106
46,46,0.10994799791064762
47,47,0.08731818255278943
48,48,0.08437597726721031
49,49,0.097050805165484
50,50,0.07606892382659514
51,51,0.10176667247391498
52,52,0.10462568793811401
53,53,0.1061026381990419
54,54,0.11036838846708105
55,55,0.10179940278736091
56,56,0.09204708405336347
57,57,0.09496091227172788
58,58,0.10562504626932201
59,59,0.08161654105383125
60,60,0.07646393494629991
61,61,0.07360875480191237
62,62,0.10258444156844305
63,63,0.09742615027688295
64,64,0.10118317136359856
65,65,0.10305071016153124
66,66,0.11030109007285364
67,67,0.0905960049655414
68,68,0.10051311503095209
69,69,0.062175825355501715
70,70,0.09830908153160699
71,71,0.11021822917255368
72,72,0.101622279413702
73,73,0.11637093266343418
74,74,0.10029596216983218
75,75,0.09461142054942794
76,76,0.09275009780745365
77,77,0.10003887762909891
78,78,0.07942957974864864
79,79,0.09517113741422556
80,80,0.09715522467041976
81,81,0.09306208844084615
82,82,0.0889648014047141
83,83,0.11422733296821304
84,84,0.0915513304445901
85,85,0.09736221214532559
86,86,0.11207732241633779
87,87,0.09566995944993918
88,88,0.09902178778693985
89,89,0.09025148783505411
90,90,0.106585248505387
91,91,0.09850384324358319
92,92,0.100758857685891
93,93,0.09273039434307648
94,94,0.09762967504663347
95,95,0.09982335274920563
96,96,0.08784425981953281
97,97,0.10864071528474871
98,98,0.10016136871024245
99,99,0.1030249637497425
