,ID,SHATTER
0,0,0.011418675241836412
1,1,0.004670452188069678
2,2,0.007268018697630082
3,3,0.012468544595752688
4,4,0.00973280653945983
5,5,0.012103651288648154
6,6,0.006075200083147599
7,7,0.012635691522029655
8,8,0.007564463176157036
9,9,0.006091196523736278
10,10,0.008257437691012798
11,11,0.009232427428432971
12,12,0.006675709143133113
13,13,0.010506913170640925
14,14,0.009306659598733936
15,15,0.006373119384737255
16,16,0.005719093807513405
17,17,0.0036250879280196923
18,18,0.01320094461807377
19,19,0.010657393157932129
20,20,0.012498401043212216
21,21,0.015326927122649317
22,22,0.011160753587006774
23,23,0.013912520936585281
24,24,0.01631178352801578
25,25,0.007075093162486874
26,26,0.00899283833325036
27,27,0.00823887824214279
28,28,0.005313590884287544
29,29,0.013539904107569384
30,30,0.01217552833345734
31,31,0.01066658833107118
32,32,0.008946048308746056
33,33,0.014292193474682248
34,34,0.011372562759906025
35,35,0.012960093617572716
36,36,0.005149686001776257
37,37,0.01437647114245661
38,38,0.013599546620761124
39,39,0.006839147498999424
40,40,0.006834682301408381
41,41,0.01355126385077479
42,42,0.006783535292907009
43,43,0.01462568061015045
44,44,0.00875492522019367
45,45,0.017748052627417882
46,46,0.006625904267443605
47,47,0.010053016891608577
48,48,0.010322214501107999
49,49,0.013110450949010378
50,50,0.00891492635852482
51,51,0.005619908216177883
52,52,0.01617253629004711
53,53,0.005348647022186562
54,54,0.004542775894721664
55,55,0.008113441382495557
56,56,0.012966531555512242
57,57,0.009195917041811663
58,58,0.012497490250464934
59,59,0.015183641253492104
60,60,0.006647964113815329
61,61,0.012406669896827198
62,62,0.011183919567944943
63,63,0.012253000537272319
64,64,0.015214809296938109
65,65,0.003994373220776618
66,66,0.015761728303121975
67,67,0.006943232725434483
68,68,0.011489227683063145
69,69,0.01026186010228374
70,70,0.005484354018792079
71,71,0.01362800136647834
72,72,0.016719401648903974
73,73,0.013222892146740614
74,74,0.007352897424466192
75,75,0.010028438680710336
76,76,0.003979494802886575
77,77,0.007397566560797628
78,78,0.008595765778552873
79,79,0.010866325434057968
80,80,0.007418424537077729
81,81,0.011790564404947601
82,82,0.007517311339575508
83,83,0.013394631886755493
84,84,0.006696657049567751
85,85,0.005461546435494766
86,86,0.007862358818616005
87,87,0.009893640286302147
88,88,0.01690114782540571
89,89,0.012697512113677404
90,90,0.004659414663832969
91,91,0.012728421263018557
92,92,0.006240530346217412
93,93,0.014081978273496047
94,94,0.008464278597707585
95,95,0.012822872398549172
96,96,0.0099320776747798
97,97,0.012480193981054495
98,98,0.010945193891146681
99,99,0.00821752065966986
