,ID,SHATTER
0,0,0.02011956918202363
1,1,0.011320973586959915
2,2,0.0203941148377084
3,3,0.018697118773624014
4,4,0.011168015744263389
5,5,0.016495470740507067
6,6,0.0296699215652193
7,7,0.01637033290344742
8,8,0.01809716135412717
9,9,0.016485646744100444
10,10,0.009806023230117086
11,11,0.01259427642494669
12,12,0.010824564711496143
13,13,0.007978541880127886
14,14,0.014808754924795936
15,15,0.016956978710812032
16,16,0.019434535803835386
17,17,0.014501127281224798
18,18,0.013131930566940165
19,19,0.014655602135814832
20,20,0.021569043823261573
21,21,0.017608071449496273
22,22,0.029221320039908308
23,23,0.010663150394206162
24,24,0.010968540611899993
25,25,0.014651428248600098
26,26,0.015083443152532594
27,27,0.021888732358890366
28,28,0.009280924673120215
29,29,0.010751129421687213
30,30,0.006737345754356238
31,31,0.016236300424078913
32,32,0.010004214665161831
33,33,0.011794167123981094
34,34,0.012221560918995088
35,35,0.005874563575425812
36,36,0.008883466140105264
37,37,0.009382683570527729
38,38,0.013083533409569569
39,39,0.011317511707220902
40,40,0.006587458166275617
41,41,0.019470773177851248
42,42,0.009495936315226028
43,43,0.009405366692936894
44,44,0.017893679804469886
45,45,0.022348982449692086
46,46,0.026062315828897467
47,47,0.00949138763814884
48,48,0.018272191870839966
49,49,0.013927539916737581
50,50,0.022130418630878262
51,51,0.01086600297074606
52,52,0.014866044482226169
53,53,0.022434665474385915
54,54,0.011796490939094614
55,55,0.01279892698652394
56,56,0.018048949161474856
57,57,0.011749490113701279
58,58,0.02015431157713519
59,59,0.026635356798950596
60,60,0.012256273761348427
61,61,0.01164438668795105
62,62,0.02132758230704235
63,63,0.010505105141481346
64,64,0.021948054271515124
65,65,0.023102481411932926
66,66,0.02149669540556116
67,67,0.010279571529453423
68,68,0.013005695824298825
69,69,0.008952499486529326
70,70,0.0156847910974173
71,71,0.018445377829955145
72,72,0.020458148871455573
73,73,0.012535818938355769
74,74,0.022860987669244732
75,75,0.020254727822138077
76,76,0.01899010514659507
77,77,0.012686434336149995
78,78,0.014602872763228652
79,79,0.021318716096429706
80,80,0.013258592842137724
81,81,0.015420122078640247
82,82,0.023763757078705074
83,83,0.009765258488906657
84,84,0.017462127223222667
85,85,0.01423493607872512
86,86,0.010921522425025417
87,87,0.008982552917255544
88,88,0.008532005814838093
89,89,0.026807700488899838
90,90,0.007039217901804865
91,91,0.009025848114150057
92,92,0.006223395236611177
93,93,0.008146318667793556
94,94,0.014015922332221441
95,95,0.012546862175912044
96,96,0.012524296140601597
97,97,0.01412653354127388
98,98,0.012503103050694714
99,99,0.007840951024005125
