,ID,HDIA
0,0,0.12800285841672343
1,1,0.07584460026416548
2,2,0.10627110201107913
3,3,0.07912100666611308
4,4,0.12512822013110125
5,5,0.12210246302677867
6,6,0.11111271891666392
7,7,0.13211195593584052
8,8,0.10874923341280483
9,9,0.09912878216426158
10,10,0.10049636923514825
11,11,0.11029347209341266
12,12,0.06634988011134607
13,13,0.1089955399625248
14,14,0.07473929510773772
15,15,0.13253833882511623
16,16,0.09274339947308685
17,17,0.08133568912796822
18,18,0.12124578417227888
19,19,0.09003868637149098
20,20,0.112501809765122
21,21,0.11091868298238262
22,22,0.09213032494380827
23,23,0.10882308739599664
24,24,0.12540027654138397
25,25,0.1326924521604819
26,26,0.07052515216628884
27,27,0.10182616585824435
28,28,0.1266045177686462
29,29,0.10861907581730992
30,30,0.11573553250604884
31,31,0.086308123611888
32,32,0.10848044618133208
33,33,0.07273399391252208
34,34,0.10835387741726027
35,35,0.0896066253906878
36,36,0.10441373856252749
37,37,0.17110957436152788
38,38,0.11699761821325548
39,39,0.12180309794889185
40,40,0.1315661587099425
41,41,0.11150320303251036
42,42,0.12058195180921333
43,43,0.1185146909699214
44,44,0.0785774861969798
45,45,0.07931870549524749
46,46,0.1421282457497183
47,47,0.11045679777688627
48,48,0.10914872670560462
49,49,0.08412835096867571
50,50,0.09766913206711195
51,51,0.0904167480909523
52,52,0.10155135184690163
53,53,0.0743223162545307
54,54,0.08069601146129361
55,55,0.149183418565978
56,56,0.10046509662198731
57,57,0.0973746434268225
58,58,0.10191350746121956
59,59,0.13018556920051777
60,60,0.08632381037454882
61,61,0.10104843393741347
62,62,0.1562738942361583
63,63,0.11634449937288285
64,64,0.09439522128529178
65,65,0.11399906589042949
66,66,0.09803010834965724
67,67,0.10024115778988742
68,68,0.09977168986457084
69,69,0.07335803429341298
70,70,0.10328916544108907
71,71,0.09792713561585985
72,72,0.13091167228291467
73,73,0.09003654607837352
74,74,0.12459746089458318
75,75,0.14288384983097563
76,76,0.13435247082571347
77,77,0.13326672125142525
78,78,0.10467814925423806
79,79,0.13041087124014628
80,80,0.1096271815764075
81,81,0.12104016911260189
82,82,0.10196213322289792
83,83,0.13328563853893252
84,84,0.10429819581573109
85,85,0.07932908828623772
86,86,0.10990658205287722
87,87,0.1475713922024408
88,88,0.06705091222036073
89,89,0.10532901763250163
90,90,0.09775189256962959
91,91,0.06717045838691976
92,92,0.11852590546414127
93,93,0.11897928331218072
94,94,0.08337544740260423
95,95,0.15675049717402098
96,96,0.1420523595871038
97,97,0.08585920179900756
98,98,0.09376793214971456
99,99,0.11531101143602177
