,ID,HPA
0,0,0.2092291471942953
1,1,0.23051498314551502
2,2,0.2310131051730445
3,3,0.17861313052167638
4,4,0.21005726083482573
5,5,0.17125568098135474
6,6,0.23429089990500143
7,7,0.24006514521553962
8,8,0.20728668012958945
9,9,0.23735942393983572
10,10,0.23397370401920908
11,11,0.19549412680259776
12,12,0.22050055376428015
13,13,0.24362927042599639
14,14,0.20236829766796272
15,15,0.24495670348046325
16,16,0.21167263175115264
17,17,0.2530716868349497
18,18,0.23337187143086036
19,19,0.25938419730168943
20,20,0.23279684756894767
21,21,0.1910762089544182
22,22,0.22455435393402728
23,23,0.24004505090975833
24,24,0.20927886460236175
25,25,0.24108663226643556
26,26,0.2470822878374662
27,27,0.25205319985720986
28,28,0.23770249026342383
29,29,0.2283492209263095
30,30,0.1748993818384616
31,31,0.16968535629717887
32,32,0.19507254068563828
33,33,0.2437253432242643
34,34,0.24102181002910758
35,35,0.17393117505721592
36,36,0.18106238997051216
37,37,0.2181605874017272
38,38,0.2465046384242406
39,39,0.20066216072658918
40,40,0.2556856338811723
41,41,0.2377984266338329
42,42,0.23519438717631377
43,43,0.26500603817078777
44,44,0.18975399161966947
45,45,0.2166974102670812
46,46,0.1622162735254867
47,47,0.24058182952436374
48,48,0.24987480562256467
49,49,0.26487943801079594
50,50,0.2435437968227587
51,51,0.2373879805963696
52,52,0.24854823824898606
53,53,0.210401386417409
54,54,0.1781357898902472
55,55,0.2591898926266288
56,56,0.23500045844986645
57,57,0.22344518945675698
58,58,0.19575990948801614
59,59,0.2168626930253882
60,60,0.23682240639884636
61,61,0.16210759667111121
62,62,0.18169933274142266
63,63,0.24344894329786052
64,64,0.19474378109224422
65,65,0.25020726170997565
66,66,0.22580330790774028
67,67,0.2471267351197057
68,68,0.21480364700923374
69,69,0.2389632409779862
70,70,0.21601666668563943
71,71,0.24305080734162723
72,72,0.22409402980631105
73,73,0.25244406989683044
74,74,0.17819213702689285
75,75,0.20645172260702147
76,76,0.24301317468905176
77,77,0.17116109521597778
78,78,0.22135757708204398
79,79,0.2261734355650931
80,80,0.1973967804213912
81,81,0.2120425877603014
82,82,0.22446558803059885
83,83,0.23780785299338963
84,84,0.20120261089487015
85,85,0.24517001893380597
86,86,0.2619944748185393
87,87,0.23986291339735893
88,88,0.1999106249053711
89,89,0.2338661240276826
90,90,0.2458672991037058
91,91,0.17313755928475505
92,92,0.22587610569835884
93,93,0.24066573425344517
94,94,0.19493099171506595
95,95,0.17571332553963928
96,96,0.23127049278286962
97,97,0.21402425993406338
98,98,0.2503899014737211
99,99,0.2509964916820525
