,ANOC,Algorithms
0,0.10362814911235367,HDSA
1,0.11220667753439202,HDSA
2,0.11741041604162768,HDSA
3,0.1213970442322503,HDSA
4,0.11688581633543575,HDSA
5,0.0860514917938244,HDSA
6,0.11001648386928406,HDSA
7,0.09661587634009594,HDSA
8,0.09768438969895343,HDSA
9,0.09808750939209623,HDSA
10,0.08707505189223354,HDSA
11,0.09567912341088944,HDSA
12,0.12955031493182348,HDSA
13,0.14609228499000296,HDSA
14,0.11055421349641772,HDSA
15,0.13190973735743616,HDSA
16,0.11889366641272668,HDSA
17,0.10638373798364233,HDSA
18,0.07202281533955833,HDSA
19,0.13775231176974545,HDSA
20,0.11295447795409995,HDSA
21,0.0961619411756082,HDSA
22,0.12014813659977087,HDSA
23,0.13259451233063008,HDSA
24,0.12321185411846465,HDSA
25,0.12498524454718835,HDSA
26,0.1152484371610416,HDSA
27,0.1125570442059862,HDSA
28,0.11573483109434615,HDSA
29,0.11381712452641875,HDSA
30,0.11240562943725373,HDSA
31,0.15231627300274808,HDSA
32,0.11652848126961032,HDSA
33,0.14327930107646306,HDSA
34,0.08820237024973153,HDSA
35,0.12368513914704835,HDSA
36,0.10171081117319927,HDSA
37,0.08833945741694267,HDSA
38,0.10778358785365223,HDSA
39,0.10625559167879778,HDSA
40,0.09993628737912237,HDSA
41,0.09282248409804504,HDSA
42,0.08506958968112048,HDSA
43,0.0885428139558892,HDSA
44,0.11555996475513587,HDSA
45,0.0879619272654148,HDSA
46,0.10218518852627384,HDSA
47,0.07617443427691947,HDSA
48,0.11870772774171692,HDSA
49,0.09923246833358627,HDSA
50,0.07353485374822055,HDSA
51,0.11143424637730767,HDSA
52,0.08290936525186614,HDSA
53,0.1209856664307901,HDSA
54,0.13546010262856772,HDSA
55,0.0948261892259952,HDSA
56,0.06912046220675011,HDSA
57,0.10277469178046574,HDSA
58,0.09676314757821802,HDSA
59,0.08193302220381786,HDSA
60,0.109998071562349,HDSA
61,0.10146602124313324,HDSA
62,0.08239360373202469,HDSA
63,0.09220215370701378,HDSA
64,0.11104249525499756,HDSA
65,0.14097233946051754,HDSA
66,0.1085319968649764,HDSA
67,0.08921126196562745,HDSA
68,0.09649837273766423,HDSA
69,0.09911276062899972,HDSA
70,0.07899110094129984,HDSA
71,0.09364330026177944,HDSA
72,0.11114777174667953,HDSA
73,0.1058498797390442,HDSA
74,0.0951585340741028,HDSA
75,0.08043087843621738,HDSA
76,0.095618082465739,HDSA
77,0.10251552273112256,HDSA
78,0.12440015852774113,HDSA
79,0.08929081762632647,HDSA
80,0.08354041673799381,HDSA
81,0.13519344912494166,HDSA
82,0.13853168654025316,HDSA
83,0.12583714197042134,HDSA
84,0.10907181232195257,HDSA
85,0.09071805929894912,HDSA
86,0.14363807280470206,HDSA
87,0.1042907015059372,HDSA
88,0.11152036016181333,HDSA
89,0.05961241584724285,HDSA
90,0.07726231341354033,HDSA
91,0.09156930681842464,HDSA
92,0.10471073883803167,HDSA
93,0.12649855639865307,HDSA
94,0.10785392346044424,HDSA
95,0.07502553724514091,HDSA
96,0.1176390007409754,HDSA
97,0.12071804443745955,HDSA
98,0.07681520177965151,HDSA
99,0.11559580007255778,HDSA
0,0.06411590325605841,HDDA
1,0.0836771311470731,HDDA
2,0.06538695847321306,HDDA
3,0.10371892066075536,HDDA
4,0.1214321777534737,HDDA
5,0.12344055801572584,HDDA
6,0.06866458415312549,HDDA
7,0.08209359344907291,HDDA
8,0.10176731890812438,HDDA
9,0.08292452648717055,HDDA
