,ID,HDA
0,0,0.20639202727362288
1,1,0.13404871442881783
2,2,0.20546118102855224
3,3,0.24731897366332126
4,4,0.14711561561215825
5,5,0.14696155259408183
6,6,0.21444607619246234
7,7,0.15597619476327804
8,8,0.21870301671708617
9,9,0.12990099446396297
10,10,0.1959747283568785
11,11,0.2181511274387449
12,12,0.2232501757111314
13,13,0.19449146074204368
14,14,0.22460161940496354
15,15,0.2151193362234086
16,16,0.21024975761162634
17,17,0.23607492277055583
18,18,0.2026503024208793
19,19,0.20303639148097102
20,20,0.2300227392894385
21,21,0.1361032353475504
22,22,0.18633633501207084
23,23,0.17816981610369143
24,24,0.11232365524180367
25,25,0.2279804890528256
26,26,0.16195999651129328
27,27,0.21273673172542384
28,28,0.14248046135770404
29,29,0.19476204997436247
30,30,0.14994054638899568
31,31,0.2027562849213018
32,32,0.21340053721459057
33,33,0.21269948367706865
34,34,0.18386309747263918
35,35,0.13078310980045932
36,36,0.19569556956445947
37,37,0.15217823245667428
38,38,0.20576523738923633
39,39,0.19562524594673164
40,40,0.2091187714425423
41,41,0.13057543404045222
42,42,0.25634316780031685
43,43,0.2238022439478672
44,44,0.13911934366274717
45,45,0.21972955666312363
46,46,0.210929016117707
47,47,0.15555248787072634
48,48,0.22132767796967237
49,49,0.1588935353196379
50,50,0.16575955617257368
51,51,0.16766931658619846
52,52,0.1961417023086049
53,53,0.2271543620968358
54,54,0.141528864364611
55,55,0.2528032669119563
56,56,0.25903086867123576
57,57,0.24855329025718678
58,58,0.19575825761693302
59,59,0.1955609968334352
60,60,0.15576689795079768
61,61,0.13536798240639392
62,62,0.21259070238886724
63,63,0.2385071304056084
64,64,0.178839817652715
65,65,0.2214456206901157
66,66,0.22455124736790932
67,67,0.25063121299790175
68,68,0.17473863706844822
69,69,0.24114758522046187
70,70,0.23387461254237507
71,71,0.2374532975737141
72,72,0.14157005889028595
73,73,0.22481410323958137
74,74,0.22643769401810143
75,75,0.20229377964477116
76,76,0.18683707387694132
77,77,0.20042100793473774
78,78,0.2124158449651926
79,79,0.16559105884020825
80,80,0.17857977821797577
81,81,0.19066499456430497
82,82,0.2152168846949944
83,83,0.15781856077764153
84,84,0.24384071575149352
85,85,0.12486324829757046
86,86,0.20783061367519615
87,87,0.21829712279919727
88,88,0.24457255445264894
89,89,0.20282041290118996
90,90,0.1654596819639394
91,91,0.23709648464477934
92,92,0.2026545853003269
93,93,0.2055262028513594
94,94,0.16278601982161003
95,95,0.19528349024128444
96,96,0.23376176197344964
97,97,0.23129878470540557
98,98,0.21912501802498122
99,99,0.26005658029396717
