,ID,HDIA
0,0,0.06928262292503586
1,1,0.06566572134724909
2,2,0.06895391299257546
3,3,0.08444514311723987
4,4,0.09348747658499958
5,5,0.07055674108988208
6,6,0.09320378069129973
7,7,0.06125409708713217
8,8,0.12569874473828782
9,9,0.07089879389967227
10,10,0.07718655755698087
11,11,0.033625543221007706
12,12,0.16317364115490196
13,13,0.12475108768755222
14,14,0.08921250295479533
15,15,0.07693108606182882
16,16,0.11399298523144154
17,17,0.10164540553232336
18,18,0.05086616815977613
19,19,0.08784051769213977
20,20,0.06843542969574172
21,21,0.09482010583567983
22,22,0.06121769454617816
23,23,0.04433193037495
24,24,0.03550206351598022
25,25,0.0710734353769944
26,26,0.12244441229740755
27,27,0.06518177290641951
28,28,0.12288711582727824
29,29,0.059354779349793815
30,30,0.10232846054676938
31,31,0.10352746372508685
32,32,0.07724470843129104
33,33,0.08059296210254809
34,34,0.10856511384684851
35,35,0.09785139638169828
36,36,0.1252852846135107
37,37,0.03523979938527562
38,38,0.08059346650707899
39,39,0.09467143254565552
40,40,0.1031305105450924
41,41,0.08415123105886402
42,42,0.08131042355347311
43,43,0.10435481270675243
44,44,0.10125346207109145
45,45,0.0579556297946607
46,46,0.09912151417786885
47,47,0.07101402007023953
48,48,0.10640584508561389
49,49,0.07991857403729416
50,50,0.09373809960086446
51,51,0.07014181389248006
52,52,0.07785618753883304
53,53,0.12100648543485233
54,54,0.06981861182353802
55,55,0.0640209442568865
56,56,0.11086266239056303
57,57,0.12133117258753157
58,58,0.13859431044537543
59,59,0.1048254641930635
60,60,0.08544713691415927
61,61,0.04836739159038198
62,62,0.09357154163361923
63,63,0.05376077238507156
64,64,0.0926031093913932
65,65,0.06213046084103726
66,66,0.10100120908364973
67,67,0.05404029618417247
68,68,0.06933154362344728
69,69,0.03496150116226419
70,70,0.07516111198496205
71,71,0.10249573342506436
72,72,0.06743864660054069
73,73,0.09825527136460867
74,74,0.08621442623326214
75,75,0.10954579863049611
76,76,0.0574770110156682
77,77,0.09653183585208054
78,78,0.08850913761988496
79,79,0.08734084155222674
80,80,0.05913609226684037
81,81,0.04288828485062367
82,82,0.10931058005841769
83,83,0.09226409663054298
84,84,0.10920351433668513
85,85,0.07909664632438733
86,86,0.05823955532216668
87,87,0.10243761585114515
88,88,0.09083823827973946
89,89,0.06148913462793883
90,90,0.08936888286812007
91,91,0.06838475063051773
92,92,0.10053064993320726
93,93,0.11840894814748885
94,94,0.06483955246897884
95,95,0.029930543308770555
96,96,0.07155150628774071
97,97,0.10194895478149621
98,98,0.08673391012235708
99,99,0.03639010935864944
