,ID,HDIA
0,0,0.08508608936144522
1,1,0.07633085334240118
2,2,0.12520593691114007
3,3,0.10658604780870488
4,4,0.11681875371526608
5,5,0.10105412843719194
6,6,0.11555618646862326
7,7,0.0990418829314307
8,8,0.08854348554856474
9,9,0.11416414887965748
10,10,0.1108230575693133
11,11,0.09434541052189922
12,12,0.0948812505483869
13,13,0.12145746694582808
14,14,0.14360369059741826
15,15,0.09866299683544653
16,16,0.13133236398096435
17,17,0.08938347841762591
18,18,0.11695648629419367
19,19,0.1270915398876166
20,20,0.10139385472112762
21,21,0.09369910034611269
22,22,0.1055463260723928
23,23,0.13481134078197685
24,24,0.10131953087496061
25,25,0.08872193051270148
26,26,0.10411441489796826
27,27,0.09976415441686742
28,28,0.10689320966516717
29,29,0.09117515184841192
30,30,0.09368621830151175
31,31,0.1100265228862848
32,32,0.13013488377858523
33,33,0.09831018793411368
34,34,0.13046185122366674
35,35,0.12511265966495458
36,36,0.09143849419717684
37,37,0.11641061837847774
38,38,0.11566482097386664
39,39,0.11366143388322963
40,40,0.1244572498882289
41,41,0.11984800771978522
42,42,0.1088462812998418
43,43,0.1137239179489385
44,44,0.11278365056726536
45,45,0.09422153820742868
46,46,0.11880513436679398
47,47,0.09168277492574457
48,48,0.13300442575313162
49,49,0.11136532096779031
50,50,0.11437466855053013
51,51,0.136654484529855
52,52,0.11313750559697802
53,53,0.13027718850457293
54,54,0.1291633269122276
55,55,0.10875130149857362
56,56,0.1268603425411797
57,57,0.10852653294509325
58,58,0.11385624298274329
59,59,0.12772264172003772
60,60,0.08207980241636972
61,61,0.1048265874973214
62,62,0.06599913149097814
63,63,0.09016232680519783
64,64,0.11518484818648662
65,65,0.11729031610638148
66,66,0.09575634231356539
67,67,0.07838965471504435
68,68,0.10388193384962098
69,69,0.10413567974521343
70,70,0.10854986666643578
71,71,0.11070006356528966
72,72,0.12067741633241416
73,73,0.10814567884250255
74,74,0.08035007918091708
75,75,0.12463139609048857
76,76,0.132060205703513
77,77,0.09908384490350756
78,78,0.13666973528651247
79,79,0.09571275955188498
80,80,0.14232970569145065
81,81,0.1012378750035092
82,82,0.10549241066087202
83,83,0.09313219822961316
84,84,0.12389215707039228
85,85,0.10254457674588442
86,86,0.11096999614305063
87,87,0.11379760438523039
88,88,0.09470581469186416
89,89,0.10734566837252729
90,90,0.1138100568958571
91,91,0.09247541054713417
92,92,0.11078157247508123
93,93,0.11760218359549061
94,94,0.08289409587662391
95,95,0.11010734838140325
96,96,0.11566393228294457
97,97,0.1192099746068212
98,98,0.09124199527566422
99,99,0.094396159471551
