,ID,FINDER
0,0,0.013975159717776308
1,1,0.017692704373452627
2,2,0.008026522988172167
3,3,0.014769413134763149
4,4,0.012034476530898015
5,5,0.014654796230571856
6,6,0.016766624503840262
7,7,0.015512469844260371
8,8,0.011999530290399112
9,9,0.006752967088623893
10,10,0.010549319031599672
11,11,0.011977050424447144
12,12,0.015183748925247377
13,13,0.01197141974219548
14,14,0.011627696029118438
15,15,0.01075105579473614
16,16,0.005980928935434538
17,17,0.010041673131828646
18,18,0.015555945612154613
19,19,0.01236581471465885
20,20,0.013386553291979452
21,21,0.01823543711136582
22,22,0.013668688502537538
23,23,0.01865580585423064
24,24,0.018791159878244795
25,25,0.01379305039237104
26,26,0.011673101534879113
27,27,0.013084669349759567
28,28,0.013532154951859325
29,29,0.018030644071792137
30,30,0.014181126473063695
31,31,0.011524210557502324
32,32,0.010866549075028648
33,33,0.017213433506441424
34,34,0.012562628808889222
35,35,0.014366253792572671
36,36,0.010132521770972581
37,37,0.016721552083774363
38,38,0.017386331144324262
39,39,0.010556251069760478
40,40,0.011375138172282823
41,41,0.01599086230353076
42,42,0.01028839537428324
43,43,0.018663035398973796
44,44,0.015994289991260877
45,45,0.01949579628872489
46,46,0.012862327891273352
47,47,0.011406474085551484
48,48,0.012481599970608336
49,49,0.013980011355365241
50,50,0.011960769204696069
51,51,0.018875291970503864
52,52,0.017971759173211192
53,53,0.025957595998539217
54,54,0.01638073667396199
55,55,0.009562531318791014
56,56,0.01528631733530777
57,57,0.01389216056584081
58,58,0.014450194856420387
59,59,0.01871158025901833
60,60,0.013692423379332288
61,61,0.014050976143301934
62,62,0.01205840325130925
63,63,0.013160669105190372
64,64,0.02007494783642925
65,65,0.013790324607266603
66,66,0.016448233166824255
67,67,0.014190937717492282
68,68,0.012815724592759575
69,69,0.010927005545507365
70,70,0.006672076573390867
71,71,0.016861023781428137
72,72,0.018549361650456266
73,73,0.017684800406344063
74,74,0.011355315120255224
75,75,0.01087642956615844
76,76,0.00983682967412044
77,77,0.011487108104939544
78,78,0.009515621636495539
79,79,0.014579354379228427
80,80,0.009498857429591688
81,81,0.013644204838988691
82,82,0.01602639098510618
83,83,0.01459664731827571
84,84,0.008043869986748522
85,85,0.008250686187185769
86,86,0.009076846307693382
87,87,0.012461954199489707
88,88,0.020172113576189345
89,89,0.014414312485223927
90,90,0.0059712582718778546
91,91,0.015012094143229928
92,92,0.009780800562377305
93,93,0.017761105074448703
94,94,0.011103371836993598
95,95,0.013247642017356363
96,96,0.010453099288575116
97,97,0.013799845789507156
98,98,0.012911423066652961
99,99,0.009549277266431188
