,ID,HDSA
0,0,0.0721689282294614
1,1,0.09383590819567643
2,2,0.1027454923109219
3,3,0.04405937154909417
4,4,0.07952342309376775
5,5,0.07571734162501365
6,6,0.06811330286086566
7,7,0.07437650689850535
8,8,0.11132485087855058
9,9,0.06286424140518627
10,10,0.08016784658137269
11,11,0.09614855065209084
12,12,0.07532048430024606
13,13,0.0651750635256765
14,14,0.04448060581753698
15,15,0.08350041720768993
16,16,0.06598617521079489
17,17,0.1034642056078932
18,18,0.10388803580781902
19,19,0.09038244511065358
20,20,0.061821835412726
21,21,0.07918902120415036
22,22,0.06765726239868512
23,23,0.08635333779997129
24,24,0.0776249685570022
25,25,0.09166468176285576
26,26,0.028972567712554183
27,27,0.06855614991508545
28,28,0.06302640185852544
29,29,0.05676048765779729
30,30,0.11054627232244253
31,31,0.11353228660398319
32,32,0.0890764718383848
33,33,0.08665697637825988
34,34,0.08053555079174617
35,35,0.08398544174698953
36,36,0.11329011180174564
37,37,0.06174689684812635
38,38,0.08516393233556356
39,39,0.09704360289761776
40,40,0.11783782441359615
41,41,0.09246716747186183
42,42,0.07431947143656585
43,43,0.08814232213177126
44,44,0.052234992467519184
45,45,0.06432983276355567
46,46,0.06565149467476682
47,47,0.08589520495546817
48,48,0.07735651860236974
49,49,0.0769324738938256
50,50,0.08412984910356391
51,51,0.06686712206554629
52,52,0.09348123125338804
53,53,0.08662309436051355
54,54,0.09802158241789873
55,55,0.0754065581789752
56,56,0.11695214068458393
57,57,0.10353254650088364
58,58,0.06807690049850806
59,59,0.05202388603547764
60,60,0.09635487900844814
61,61,0.10033558515745872
62,62,0.1146916664381151
63,63,0.08320516850976391
64,64,0.08698242849738866
65,65,0.059120913233361466
66,66,0.04374188161992476
67,67,0.06226917321352353
68,68,0.0781483089922956
69,69,0.066048905935772
70,70,0.09160760716140148
71,71,0.08066268257631098
72,72,0.06577265903106293
73,73,0.10444698941873826
74,74,0.08633235228786237
75,75,0.11007692036885251
76,76,0.0663493449327669
77,77,0.08603574069978961
78,78,0.0733177437981108
79,79,0.08477894851712665
80,80,0.08541481080698952
81,81,0.04924852529574326
82,82,0.06554899083550965
83,83,0.09056653137093185
84,84,0.06673684745844427
85,85,0.12311748026466086
86,86,0.07524296907497727
87,87,0.07122233129793387
88,88,0.0692227973278122
89,89,0.08364765992701478
90,90,0.08193584672660828
91,91,0.0962081543724313
92,92,0.058354014041854786
93,93,0.0921749341082869
94,94,0.09875668328697775
95,95,0.12127955198282232
96,96,0.04303809142642249
97,97,0.08236774335297926
98,98,0.0821329319394469
99,99,0.07604199143238793
